ID,PT_LIST,SeqId,Target,TargetFullName,UniProt,ENTREZ_GENE_ID_LIST,EntrezGeneSymbol,SPOT_ID
SL004871,12.97570469,,,,,,,
SL007295,11.98267278,,,,,,,
SL004134,11.0564345,,,,,,,
SL003690,10.46352437,,,,,,,
SL003166,14.13988705,,,,,,,
SL010456,9.535664191,,,,,,,
SL011068,11.07855113,,,,,,,
SL000553,14.15450169,,,,,,,
SL000556,7.95419631,,,,,,,
SL016928,15.60825771,,,,,,,
SL010516,15.95774142,,,,,,,
SL010250,13.81450236,,,,,,,
SL010384,12.13224266,,,,,,,
SL010471,8.892087397,,,,,,,
SL009790,11.45948285,,,,,,,
!sample_table_end,,,,,,,,
^SAMPLE = GSM4525371,,,,,,,,
!Sample_title = s654,,,,,,,,
!Sample_geo_accession = GSM4525371,,,,,,,,
!Sample_status = Public on May 24 2021,,,,,,,,
!Sample_submission_date = May 08 2020,,,,,,,,
!Sample_last_update_date = Jan 20 2025,,,,,,,,
!Sample_type = protein,,,,,,,,
!Sample_channel_count = 1,,,,,,,,
!Sample_source_name_ch1 = maternal plasma,,,,,,,,
!Sample_organism_ch1 = Homo sapiens,,,,,,,,
!Sample_taxid_ch1 = 9606,,,,,,,,
!Sample_characteristics_ch1 = tissue: maternal plasma,,,,,,,,
!Sample_characteristics_ch1 = gestational age: 21,,,,,,,,
!Sample_characteristics_ch1 = gadelivery: 39.3,,,,,,,,
!Sample_characteristics_ch1 = group: Control,,,,,,,,
!Sample_characteristics_ch1 = diagnosisga: NA,,,,,,,,
!Sample_characteristics_ch1 = individual: 20308,,,,,,,,
!Sample_treatment_protocol_ch1 = None,,,,,,,,
!Sample_growth_protocol_ch1 = None,,,,,,,,
!Sample_molecule_ch1 = protein,,,,,,,,
!Sample_extract_protocol_ch1 = None,,,,,,,,
!Sample_label_ch1 = Cyanine-3,,,,,,,,
"!Sample_label_protocol_ch1 = The serum samples were diluted and then incubated with the respective SOMAmer mixes pre-immobilized onto streptavidin-coated beads. The beads were washed in order to remove all non-specifically bound proteins and other matrix constituents. Proteins that remained specifically bound to their cognate SOMAmer reagents were tagged using an NHS-biotin reagent. After the labeling reaction, the beads were exposed to an anionic competitor solution that prevents non-specific interactions from reforming after disruption. Using this approach, pure cognate-SOMAmer complexes and unbound (free) SOMAmer reagents are released from the streptavidin beads using ultraviolet light that cleaves the photo-cleavable linker used to quantitate protein. The photo-cleavage eluate, which contains all SOMAmer reagents (some bound to a biotin-labeled protein and some free), was separated from the beads and then incubated with a second streptavidin-coated bead that binds the biotin-labeled proteins and the biotin-labeled protein-SOMAmer complexes. The free SOMAmer reagents were then removed during subsequent washing steps. In the final elution step, protein-bound SOMAmer reagents were released from their cognate proteins using denaturing conditions.",,,,,,,,
!Sample_hyb_protocol = These SOMAmer reagents were then quantified by hybridization to custom DNA microarrays.,,,,,,,,
"!Sample_scan_protocol = The Cyanine-3 signal from the SOMAmer reagent was detected on microarrays. More details on all protocols are described in Gold L, et al. PLoS One. 2010;5(12):e15004 and Davies DR, et al. Proc Natl Acad Sci U S A. 2012;109(49):19971-6.",,,,,,,,
"!Sample_data_processing = The raw protein abundance data consisted of relative fluorescence units obtained from scanning the microarrays with a laser scanner. A sample-by-sample adjustment of the overall signal within a single plate (85 samples processed per plate/run) was performed in three steps: Hybridization Control Normalization, Median Signal Normalization, and Calibration, using the manufacturer’s protocol. Outlier protein abundance values above 2 × the 98th percentile of all samples, were replaced with 2 × the 98th percentile of all samples (data thresholding).",,,,,,,,
!Sample_platform_id = GPL28509,,,,,,,,
"!Sample_contact_name = Adi,,Tarca",,,,,,,,
!Sample_contact_email = atarca@med.wayne.edu,,,,,,,,
!Sample_contact_phone = 3135775305,,,,,,,,
!Sample_contact_institute = Wayne State University,,,,,,,,
"!Sample_contact_address = 3990 John R. St, 4 Brush South",,,,,,,,
!Sample_contact_city = Detroit,,,,,,,,
!Sample_contact_state = MI,,,,,,,,
!Sample_contact_zip/postal_code = 48201,,,,,,,,
!Sample_contact_country = USA,,,,,,,,
!Sample_supplementary_file = NONE,,,,,,,,
!Sample_series_id = GSE150167,,,,,,,,
!Sample_data_row_count = 1125,,,,,,,,
#ID_REF = ,,,,,,,,
#VALUE = Log2 RFU (relative fluorescence units),,,,,,,,
!sample_table_begin,,,,,,,,
ID_REF,VALUE,,,,,,,
SL000318,9.941487833,,,,,,,
SL002662,10.94917013,,,,,,,
SL003168,10.72604782,,,,,,,
SL000403,15.73853564,,,,,,,
SL000591,8.516093963,,,,,,,
SL000053,9.124121312,,,,,,,
SL004332,7.936048964,,,,,,,
SL000592,9.155071191,,,,,,,
SL000584,11.01931273,,,,,,,
SL003322,12.73855675,,,,,,,
SL000319,13.18188212,,,,,,,
SL000276,12.75766085,,,,,,,
SL003951,9.93855045,,,,,,,
SL003060,13.24570125,,,,,,,
SL000324,11.80606623,,,,,,,
SL000345,10.13788771,,,,,,,
SL004016,13.57464083,,,,,,,
SL004333,8.269126679,,,,,,,
SL004342,10.26150731,,,,,,,
SL004066,9.726388479,,,,,,,
SL004182,9.001689668,,,,,,,
SL001716,10.04302728,,,,,,,
SL000133,9.029563314,,,,,,,
SL000573,15.1389557,,,,,,,
SL004010,14.71378387,,,,,,,
SL003043,10.34307465,,,,,,,
SL004365,8.020702204,,,,,,,
SL004643,8.812177306,,,,,,,
SL000055,15.14636581,,,,,,,
SL004144,10.36730553,,,,,,,
SL004142,10.07868455,,,,,,,
SL004143,12.53435152,,,,,,,
SL003193,13.14476975,,,,,,,
SL000563,14.69279528,,,,,,,
SL003280,12.85416712,,,,,,,
SL002539,13.72766524,,,,,,,
SL000300,8.621319301,,,,,,,
SL003328,15.85884064,,,,,,,
SL000466,14.30678086,,,,,,,
SL000045,11.91711097,,,,,,,
SL000498,13.10199208,,,,,,,
SL000038,9.108001646,,,,,,,
SL000527,13.67482121,,,,,,,
SL001796,14.00546666,,,,,,,
SL000546,13.68741943,,,,,,,
SL006114,10.25408378,,,,,,,
SL000002,13.83186141,,,,,,,
SL004126,8.543805176,,,,,,,
SL003735,8.830356747,,,,,,,
SL001996,12.30870876,,,,,,,
SL003738,9.792139552,,,,,,,
SL004180,10.17042585,,,,,,,
SL004692,9.458406613,,,,,,,
SL001777,11.02638511,,,,,,,
SL004136,10.15633594,,,,,,,
SL004759,11.51968539,,,,,,,
SL004140,10.75847308,,,,,,,
SL004141,11.71239803,,,,,,,
SL000009,9.788228924,,,,,,,
SL002519,9.815223165,,,,,,,
SL003803,7.919459269,,,,,,,
SL001890,9.652307222,,,,,,,
SL003872,12.84513717,,,,,,,
SL004751,9.243412032,,,,,,,
SL004697,7.489446599,,,,,,,
SL004698,10.5911483,,,,,,,
SL017612,16.11983073,,,,,,,
SL004588,14.83177731,,,,,,,
SL004147,9.844234988,,,,,,,
SL004148,8.972692654,,,,,,,
SL004149,11.30103885,,,,,,,
SL003307,12.80598564,,,,,,,
SL004646,10.46668829,,,,,,,
SL000509,12.45722696,,,,,,,
SL004579,13.70137145,,,,,,,
SL004153,9.553053253,,,,,,,
SL004637,9.623515741,,,,,,,
SL004760,12.75334212,,,,,,,
SL004183,15.5943596,,,,,,,
SL000551,16.35839709,,,,,,,
SL000557,10.38532318,,,,,,,
SL003648,14.96419645,,,,,,,
SL003178,9.823685681,,,,,,,
SL002506,12.57561015,,,,,,,
SL004230,10.47846629,,,,,,,
SL001992,9.785779387,,,,,,,
SL004639,11.88935185,,,,,,,
SL004672,11.7486541,,,,,,,
SL004081,12.0490317,,,,,,,
SL000337,15.85724965,,,,,,,
SL000383,9.587214952,,,,,,,
SL005155,9.128252152,,,,,,,
SL002644,15.06798888,,,,,,,
SL000441,10.65078251,,,,,,,
SL000450,13.88647775,,,,,,,
SL000456,11.83951875,,,,,,,
SL004676,11.82690594,,,,,,,
SL005172,9.764539899,,,,,,,
SL001947,12.40625816,,,,,,,
SL002528,12.73722621,,,,,,,
SL000530,10.98185265,,,,,,,
SL001721,9.929110432,,,,,,,
SL004685,7.997179481,,,,,,,
SL003041,16.32088162,,,,,,,
SL000049,11.66012963,,,,,,,
SL004364,10.24448277,,,,,,,
SL003197,10.86666075,,,,,,,
SL000590,16.35083044,,,,,,,
SL004326,10.91363743,,,,,,,
SL005153,12.45054113,,,,,,,
SL003334,11.75434472,,,,,,,
SL005159,8.89056829,,,,,,,
SL004591,10.08188284,,,,,,,
SL005178,10.82273015,,,,,,,
SL000497,10.79230227,,,,,,,
SL005199,8.58458675,,,,,,,
SL000528,11.62589145,,,,,,,
SL005235,8.263503957,,,,,,,
SL005206,8.301953395,,,,,,,
SL004683,10.01639046,,,,,,,
SL005236,9.928074173,,,,,,,
SL005217,8.83447105,,,,,,,
SL005218,10.14031854,,,,,,,
SL005220,9.174426394,,,,,,,
SL005226,10.80170836,,,,,,,
SL005229,10.17305246,,,,,,,
SL001938,13.01136704,,,,,,,
SL000019,14.26282893,,,,,,,
SL004589,9.759721773,,,,,,,
SL004329,10.94544384,,,,,,,
SL000309,14.80267286,,,,,,,
SL000312,16.26111793,,,,,,,
SL003220,17.27469027,,,,,,,
SL004752,9.012065788,,,,,,,
SL004336,8.866969778,,,,,,,
SL004337,12.34429591,,,,,,,
SL004338,9.328899279,,,,,,,
SL003849,8.823048729,,,,,,,
SL004345,9.795552678,,,,,,,
SL000440,10.19438752,,,,,,,
SL000445,7.245077275,,,,,,,
SL003176,11.84693986,,,,,,,
SL000462,13.49091354,,,,,,,
SL001717,7.918863237,,,,,,,
SL000474,10.66275737,,,,,,,
SL004352,9.459226676,,,,,,,
SL004347,10.99590845,,,,,,,
SL000496,15.4833151,,,,,,,
SL004356,9.638254887,,,,,,,
SL004355,11.29955148,,,,,,,
SL000515,8.353146825,,,,,,,
SL000524,9.218684313,,,,,,,
SL000525,9.506009985,,,,,,,
SL003191,12.86859109,,,,,,,
SL000581,11.13878376,,,,,,,
SL002077,16.53615613,,,,,,,
SL000424,17.05345609,,,,,,,
SL000020,12.78226112,,,,,,,
SL004415,10.32249154,,,,,,,
SL004128,8.692789835,,,,,,,
SL004625,8.878664043,,,,,,,
SL001995,10.49964661,,,,,,,
SL006924,10.73225224,,,,,,,
SL001902,11.07320434,,,,,,,
SL002081,12.83605036,,,,,,,
SL004726,11.16018658,,,,,,,
SL004704,11.94181791,,,,,,,
SL004644,10.68553724,,,,,,,
SL000427,12.54191939,,,,,,,
SL004645,13.08757886,,,,,,,
SL006915,10.24269777,,,,,,,
SL002763,10.16704174,,,,,,,
SL003800,8.194264383,,,,,,,
SL003915,11.42374623,,,,,,,
SL004301,8.242697768,,,,,,,
SL000695,10.17941152,,,,,,,
SL000134,14.87554299,,,,,,,
SL003332,9.720928243,,,,,,,
SL004649,8.772149591,,,,,,,
SL004650,11.88038708,,,,,,,
SL003177,10.19142941,,,,,,,
SL001897,10.76429108,,,,,,,
SL003199,14.0226539,,,,,,,
SL000605,14.59968043,,,,,,,
SL004652,11.43535773,,,,,,,
SL004768,11.5354698,,,,,,,
SL008008,10.11907081,,,,,,,
SL000320,14.36680713,,,,,,,
SL006911,9.37090532,,,,,,,
SL000409,15.88943266,,,,,,,
SL006914,6.980710829,,,,,,,
SL004725,8.830356747,,,,,,,
SL004723,13.25192616,,,,,,,
SL004718,9.22905912,,,,,,,
SL003793,8.974127743,,,,,,,
SL004724,9.326654188,,,,,,,
SL000554,8.202123824,,,,,,,
SL004009,15.18149006,,,,,,,
SL006922,11.28384077,,,,,,,
SL006923,9.463728707,,,,,,,
SL004305,9.885696373,,,,,,,
SL004306,11.4139452,,,,,,,
SL006372,10.93021988,,,,,,,
SL000248,17.80286342,,,,,,,
SL000323,11.43920755,,,,,,,
SL002783,9.905387005,,,,,,,
SL003303,15.49096053,,,,,,,
SL004330,10.83162394,,,,,,,
SL003329,13.74840253,,,,,,,
SL000480,8.949534933,,,,,,,
SL002621,14.34711612,,,,,,,
SL003302,10.88706826,,,,,,,
SL000131,7.825912799,,,,,,,
SL002541,10.3967118,,,,,,,
SL000006,11.49440561,,,,,,,
SL004668,16.23196552,,,,,,,
SL004669,15.70183438,,,,,,,
SL004670,10.1825185,,,,,,,
SL000396,11.22200996,,,,,,,
SL000398,15.94354274,,,,,,,
SL005156,9.787902559,,,,,,,
SL000007,9.695750282,,,,,,,
SL003327,9.955649908,,,,,,,
SL005168,10.7742929,,,,,,,
SL004067,9.069584028,,,,,,,
SL005171,12.00193591,,,,,,,
SL000047,11.33845784,,,,,,,
SL000506,9.553821257,,,,,,,
SL000526,10.41098127,,,,,,,
SL003542,11.84372481,,,,,,,
SL003192,17.14637576,,,,,,,
SL000048,11.29960871,,,,,,,
SL002561,10.04916787,,,,,,,
SL004362,10.3367297,,,,,,,
SL001720,13.39593572,,,,,,,
SL004686,10.05229633,,,,,,,
SL004851,10.9465408,,,,,,,
SL000136,12.71379461,,,,,,,
SL004078,9.66853047,,,,,,,
SL000668,13.34374092,,,,,,,
SL004855,8.785288981,,,,,,,
SL002655,11.46423941,,,,,,,
SL004856,12.22520744,,,,,,,
SL004872,10.39145842,,,,,,,
SL003169,10.39542703,,,,,,,
SL005160,11.35209862,,,,,,,
SL005165,9.782834443,,,,,,,
SL003173,13.87654572,,,,,,,
SL017610,12.0601555,,,,,,,
SL005256,9.465566405,,,,,,,
SL005170,12.30552029,,,,,,,
SL001802,11.29754682,,,,,,,
SL001997,13.40175951,,,,,,,
SL004850,9.215047571,,,,,,,
SL004861,8.775116404,,,,,,,
SL004875,10.00126744,,,,,,,
SL005193,12.81000923,,,,,,,
SL005194,13.18118332,,,,,,,
SL005196,10.43191541,,,,,,,
SL004516,14.02961507,,,,,,,
SL005205,9.051208941,,,,,,,
SL004862,12.72432199,,,,,,,
SL004939,12.38580849,,,,,,,
SL005219,14.74470772,,,,,,,
SL005059,14.59237528,,,,,,,
SL004687,9.116863758,,,,,,,
SL000384,7.960001932,,,,,,,
SL000250,11.53279422,,,,,,,
SL000004,11.46383086,,,,,,,
SL000338,13.30771312,,,,,,,
SL003301,14.93361229,,,,,,,
SL005157,10.54409508,,,,,,,
SL005158,15.83848502,,,,,,,
SL000420,9.999013445,,,,,,,
SL000428,6.085339669,,,,,,,
SL005164,9.140062856,,,,,,,
SL004271,9.192292814,,,,,,,
SL004354,12.81279902,,,,,,,
SL001795,11.786433,,,,,,,
SL003326,12.68075509,,,,,,,
SL000519,10.30355246,,,,,,,
SL008416,11.35722208,,,,,,,
SL000164,9.955649908,,,,,,,
SL000532,15.01221859,,,,,,,
SL003323,11.61378946,,,,,,,
SL002704,10.19377174,,,,,,,
SL004260,10.87965982,,,,,,,
SL000603,12.84181984,,,,,,,
SL000017,13.35242971,,,,,,,
SL000633,9.786269628,,,,,,,
SL004343,9.837943242,,,,,,,
SL000437,14.65970608,,,,,,,
SL003308,10.95731974,,,,,,,
SL005204,10.37894506,,,,,,,
SL004689,12.73521752,,,,,,,
SL004327,10.41848514,,,,,,,
SL000325,16.55415713,,,,,,,
SL000343,10.99350454,,,,,,,
SL004339,8.642773763,,,,,,,
SL003744,12.86036926,,,,,,,
SL005234,10.00323679,,,,,,,
SL000468,11.35617683,,,,,,,
SL000478,12.11344917,,,,,,,
SL001718,10.34240807,,,,,,,
SL002508,13.87897051,,,,,,,
SL003309,14.93538608,,,,,,,
SL003324,12.92128309,,,,,,,
SL002640,12.07276905,,,,,,,
SL005152,11.64975017,,,,,,,
SL005227,9.355351096,,,,,,,
SL005228,8.536441505,,,,,,,
SL005233,9.656067274,,,,,,,
SL004771,11.24584977,,,,,,,
SL004750,9.894059846,,,,,,,
SL006918,14.52681097,,,,,,,
SL003733,12.17336483,,,,,,,
SL004486,10.56376828,,,,,,,
SL002524,8.932214752,,,,,,,
SL003305,10.42605505,,,,,,,
SL001800,13.48535135,,,,,,,
SL005215,12.56145502,,,,,,,
SL004626,8.759555343,,,,,,,
SL010368,11.11978413,,,,,,,
SL007261,15.25423883,,,,,,,
SL004469,15.30181411,,,,,,,
SL008956,10.52835643,,,,,,,
SL008611,14.17084831,,,,,,,
SL008421,8.753885283,,,,,,,
SL006610,11.89056829,,,,,,,
SL010369,11.13005568,,,,,,,
SL007280,10.02042442,,,,,,,
SL009213,14.08740483,,,,,,,
SL000344,10.55430105,,,,,,,
SL004673,9.698010062,,,,,,,
SL010371,11.00667672,,,,,,,
SL000358,10.43691971,,,,,,,
SL002525,11.5232679,,,,,,,
SL007284,8.935459748,,,,,,,
SL010372,8.129798173,,,,,,,
SL000658,9.785452468,,,,,,,
SL012783,10.54602627,,,,,,,
SL002695,10.49315494,,,,,,,
SL008759,13.85085098,,,,,,,
SL000678,12.39623015,,,,,,,
SL008023,10.77536336,,,,,,,
SL007122,11.72344764,,,,,,,
SL008639,12.64207426,,,,,,,
SL003916,11.98081791,,,,,,,
SL003918,11.41959156,,,,,,,
SL003863,7.736740155,,,,,,,
SL010393,11.28984599,,,,,,,
SL007100,10.49994552,,,,,,,
SL008904,9.035898787,,,,,,,
SL006992,9.248164779,,,,,,,
SL005437,7.894817763,,,,,,,
SL010374,12.18012672,,,,,,,
SL010375,13.4088737,,,,,,,
SL000640,12.00158412,,,,,,,
SL006397,9.640064136,,,,,,,
SL005797,12.51523167,,,,,,,
SL004457,11.18772322,,,,,,,
SL000158,11.61309879,,,,,,,
SL010378,12.70357919,,,,,,,
SL003770,10.71844725,,,,,,,
SL010379,10.95084747,,,,,,,
SL004118,12.8563088,,,,,,,
SL010390,10.83154477,,,,,,,
SL010391,12.85225639,,,,,,,
SL004661,9.935017678,,,,,,,
SL006803,9.040837649,,,,,,,
SL006544,14.81745338,,,,,,,
SL007804,11.37308264,,,,,,,
SL000310,12.55837288,,,,,,,
SL010449,10.07521171,,,,,,,
SL008773,12.01206579,,,,,,,
SL002706,12.653696,,,,,,,
SL010450,9.302867361,,,,,,,
SL006108,12.41344282,,,,,,,
SL010451,11.82468035,,,,,,,
SL008623,9.388232597,,,,,,,
SL010454,12.39008833,,,,,,,
SL010455,9.182394353,,,,,,,
SL007049,12.99200007,,,,,,,
SL004438,12.29622795,,,,,,,
SL010457,8.847996907,,,,,,,
SL017613,10.91535657,,,,,,,
SL008609,10.80824023,,,,,,,
SL010461,9.9795681,,,,,,,
SL006542,10.32788942,,,,,,,
SL004858,10.41669199,,,,,,,
SL010463,8.015136244,,,,,,,
SL004466,13.09951219,,,,,,,
SL004860,12.55406117,,,,,,,
SL005087,14.90364652,,,,,,,
SL007385,8.460251099,,,,,,,
SL010464,13.19444908,,,,,,,
SL004610,11.27763612,,,,,,,
SL007674,11.7006998,,,,,,,
SL010465,13.47946451,,,,,,,
SL004805,11.43936341,,,,,,,
SL007673,10.03190793,,,,,,,
SL004515,10.52375796,,,,,,,
SL010468,10.55026581,,,,,,,
SL010469,13.34688766,,,,,,,
SL001998,14.65297938,,,,,,,
SL007206,14.78939609,,,,,,,
SL007207,8.700092875,,,,,,,
SL006892,8.186857067,,,,,,,
SL005574,12.42466495,,,,,,,
SL000272,16.3683871,,,,,,,
SL010520,10.37471348,,,,,,,
SL002792,14.08442641,,,,,,,
SL003994,11.45342498,,,,,,,
SL010491,10.97139985,,,,,,,
SL010492,12.5049431,,,,,,,
SL010288,11.95466889,,,,,,,
SL004868,8.051480865,,,,,,,
SL010495,9.47370575,,,,,,,
SL010496,10.76113565,,,,,,,
SL010522,11.44930343,,,,,,,
SL003726,9.418906731,,,,,,,
SL010610,7.728600811,,,,,,,
SL009400,11.39124359,,,,,,,
SL004781,14.13777567,,,,,,,
SL006910,12.74783633,,,,,,,
SL010612,13.05292461,,,,,,,
SL006550,14.42322755,,,,,,,
SL006777,14.22455946,,,,,,,
SL004654,8.019590728,,,,,,,
SL010499,8.376342483,,,,,,,
SL010613,11.13519624,,,,,,,
SL000064,10.28875075,,,,,,,
SL007228,11.84787949,,,,,,,
SL010500,15.7104271,,,,,,,
SL010508,10.83312728,,,,,,,
SL010510,9.808642468,,,,,,,
SL000550,15.90118274,,,,,,,
SL010512,10.25502857,,,,,,,
SL007250,11.50183718,,,,,,,
SL017614,12.92277021,,,,,,,
SL005258,8.031218731,,,,,,,
SL000565,12.38707492,,,,,,,
SL010616,13.46008468,,,,,,,
SL007560,10.77198459,,,,,,,
SL007747,9.750539513,,,,,,,
SL005261,8.984418459,,,,,,,
SL010617,11.33734315,,,,,,,
SL010619,8.568716189,,,,,,,
SL010529,14.55739788,,,,,,,
SL000104,11.32805778,,,,,,,
SL003703,11.01520595,,,,,,,
SL006374,9.369815424,,,,,,,
SL004660,11.67481018,,,,,,,
SL010521,14.44066806,,,,,,,
SL010490,12.0221944,,,,,,,
SL010493,14.39176718,,,,,,,
SL004869,12.77175768,,,,,,,
SL004635,11.25962558,,,,,,,
SL010494,9.850030524,,,,,,,
SL005250,10.11868157,,,,,,,
SL007324,9.93236241,,,,,,,
SL004137,13.90140432,,,,,,,
SL010498,7.723831566,,,,,,,
SL010349,10.8224115,,,,,,,
SL010348,16.24805913,,,,,,,
SL004636,12.78154414,,,,,,,
SL009324,13.28849122,,,,,,,
SL004298,12.39631043,,,,,,,
SL017188,15.1778672,,,,,,,
SL010523,10.5533413,,,,,,,
SL004151,10.24840201,,,,,,,
SL004152,13.96199223,,,,,,,
SL000039,9.908542737,,,,,,,
SL004125,12.46370317,,,,,,,
SL004876,15.53451871,,,,,,,
SL001797,12.04183024,,,,,,,
SL006916,9.215775653,,,,,,,
SL006917,13.80742536,,,,,,,
SL005084,11.80626766,,,,,,,
SL004155,11.92973923,,,,,,,
SL009089,11.44055776,,,,,,,
SL010513,11.24353104,,,,,,,
SL010515,10.97219004,,,,,,,
SL001945,14.76878911,,,,,,,
SL010517,11.10125349,,,,,,,
SL000582,9.802839441,,,,,,,
SL005224,7.855491443,,,,,,,
SL002705,11.53094274,,,,,,,
SL005225,11.2226138,,,,,,,
SL006480,9.44625623,,,,,,,
SL008122,12.273883,,,,,,,
SL011073,13.39511905,,,,,,,
SL000271,14.03172704,,,,,,,
SL000283,10.20212382,,,,,,,
SL000299,7.893604905,,,,,,,
SL003167,14.41557674,,,,,,,
SL000342,14.3068734,,,,,,,
SL004331,8.851749041,,,,,,,
SL000408,8.737416366,,,,,,,
SL004335,7.944272818,,,,,,,
SL003172,12.2659373,,,,,,,
SL002075,7.050936965,,,,,,,
SL001713,8.332707934,,,,,,,
SL004350,7.767522386,,,,,,,
SL003179,11.24091056,,,,,,,
SL004536,10.75154406,,,,,,,
SL000507,7.763544364,,,,,,,
SL000508,11.44221782,,,,,,,
SL003187,10.3834883,,,,,,,
SL003190,13.60574572,,,,,,,
SL004008,12.57629538,,,,,,,
SL004712,12.1470777,,,,,,,
SL004015,14.50044357,,,,,,,
SL003196,10.42353615,,,,,,,
SL000089,8.915580653,,,,,,,
SL000589,9.474719947,,,,,,,
SL000615,9.422905743,,,,,,,
SL003862,9.305149746,,,,,,,
SL004367,15.10821815,,,,,,,
SL009216,8.080018029,,,,,,,
SL004258,10.56252864,,,,,,,
SL000249,10.0744091,,,,,,,
SL000251,11.22164753,,,,,,,
SL005392,10.22701419,,,,,,,
SL009341,12.68739756,,,,,,,
SL007056,11.61585949,,,,,,,
SL000311,13.20213913,,,,,,,
SL004865,10.34607044,,,,,,,
SL010489,12.30512124,,,,,,,
SL003711,14.01539763,,,,,,,
SL007121,9.067434361,,,,,,,
SL006029,11.20658706,,,,,,,
SL008936,13.38120495,,,,,,,
SL007640,10.70977311,,,,,,,
SL006694,14.64254251,,,,,,,
SL011049,12.47190379,,,,,,,
SL004120,11.92707422,,,,,,,
SL009412,11.94657736,,,,,,,
SL008916,11.59152235,,,,,,,
SL004060,13.01717379,,,,,,,
SL004845,12.58826958,,,,,,,
SL010462,10.97978243,,,,,,,
SL008504,11.16540952,,,,,,,
SL006512,11.23343993,,,,,,,
SL007806,9.739105507,,,,,,,
SL008909,12.29269549,,,,,,,
SL007059,12.91931028,,,,,,,
SL011069,13.15069929,,,,,,,
SL010376,10.55583532,,,,,,,
SL010501,11.41859055,,,,,,,
SL006805,10.53303766,,,,,,,
SL004804,10.67974398,,,,,,,
SL008193,12.07945145,,,,,,,
SL005491,11.71566175,,,,,,,
SL010530,10.69557631,,,,,,,
SL007327,11.11087476,,,,,,,
SL005263,10.23780747,,,,,,,
SL000566,9.987974524,,,,,,,
SL008588,12.92057617,,,,,,,
SL010381,12.25420191,,,,,,,
SL010518,12.20132755,,,,,,,
SL018625,12.10783823,,,,,,,
SL003201,13.62519513,,,,,,,
SL007531,8.448735798,,,,,,,
SL004864,10.0336983,,,,,,,
SL004720,13.24240005,,,,,,,
SL007471,10.83605036,,,,,,,
SL006830,10.44460081,,,,,,,
SL003679,15.38010928,,,,,,,
SL003919,12.99403516,,,,,,,
SL004580,9.688075426,,,,,,,
SL010466,10.38467584,,,,,,,
SL000467,14.40625152,,,,,,,
SL000254,13.49504303,,,,,,,
SL000252,13.8600103,,,,,,,
SL000617,13.15955603,,,,,,,
SL000268,14.39463686,,,,,,,
SL000382,9.854712576,,,,,,,
SL000458,8.938109326,,,,,,,
SL000076,11.4469282,,,,,,,
SL002517,8.825594849,,,,,,,
SL000306,9.116343961,,,,,,,
SL003970,8.101187815,,,,,,,
SL011509,10.05039286,,,,,,,
SL000570,7.936048964,,,,,,,
SL011510,9.211644987,,,,,,,
SL011448,8.755889026,,,,,,,
SL003993,11.16722996,,,,,,,
SL000346,11.19438752,,,,,,,
SL002684,10.43629512,,,,,,,
SL000542,12.82380508,,,,,,,
SL000481,12.75141853,,,,,,,
SL000645,8.897542973,,,,,,,
SL003974,9.801223338,,,,,,,
SL000027,9.590774158,,,,,,,
SL004304,9.304465409,,,,,,,
SL003200,11.42872656,,,,,,,
SL004642,10.50402444,,,,,,,
SL007642,13.7320402,,,,,,,
SL000638,10.98825863,,,,,,,
SL005508,10.82575383,,,,,,,
SL004867,11.50819093,,,,,,,
SL000377,9.821933387,,,,,,,
SL007888,7.960581211,,,,,,,
SL008382,12.21877511,,,,,,,
SL007403,8.462297766,,,,,,,
SL010458,9.523169866,,,,,,,
SL004844,9.451004998,,,,,,,
SL007651,9.48984796,,,,,,,
SL003990,8.706668682,,,,,,,
SL004063,11.19401808,,,,,,,
SL006912,8.69034725,,,,,,,
SL002086,11.62976642,,,,,,,
SL006913,14.00403608,,,,,,,
SL007423,12.24302518,,,,,,,
SL007620,10.14261766,,,,,,,
SL007358,11.96437697,,,,,,,
SL010503,13.43857096,,,,,,,
SL010504,10.54148386,,,,,,,
SL004765,10.66720027,,,,,,,
SL010505,8.637349411,,,,,,,
SL010502,11.38192142,,,,,,,
SL010509,13.79431432,,,,,,,
SL011071,9.095660745,,,,,,,
SL003761,10.27775234,,,,,,,
SL010514,9.600284623,,,,,,,
SL010467,14.90355709,,,,,,,
SL004492,10.12127448,,,,,,,
SL010528,12.33826283,,,,,,,
SL011629,12.77437527,,,,,,,
SL004823,16.82752879,,,,,,,
SL011530,11.95684802,,,,,,,
SL011532,12.31330822,,,,,,,
SL003785,17.16282008,,,,,,,
SL000449,9.509972891,,,,,,,
SL008102,15.34759715,,,,,,,
SL011631,13.28762582,,,,,,,
SL004919,11.49245409,,,,,,,
SL008063,13.41895942,,,,,,,
SL010973,10.7006998,,,,,,,
SL005630,10.91131708,,,,,,,
SL011528,11.07634798,,,,,,,
SL006919,8.523953939,,,,,,,
SL011529,14.27824617,,,,,,,
SL011630,11.70108982,,,,,,,
SL011533,11.3416856,,,,,,,
SL005679,14.54417962,,,,,,,
SL000588,11.22237229,,,,,,,
SL008157,11.98110343,,,,,,,
SL011549,10.69400958,,,,,,,
SL008835,8.313790025,,,,,,,
SL004938,9.411934625,,,,,,,
SL011232,9.973266861,,,,,,,
SL003753,9.771984589,,,,,,,
SL005685,11.6450279,,,,,,,
SL005687,15.12769615,,,,,,,
