,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20
MDHC,-0.03990489220998181,0.04302229813766257,0.018531594357380585,0.05439879595593223,-0.019527634549394695,0.0028332194710427683,-0.01636081031115523,-0.046386734060269795,-0.0038371279194053796,-0.021193885403814217,0.0158689318421456,-0.014152027606945443,0.023217537869329806,0.00778833777809244,0.004161097987142888,0.02316426081251224,-0.007827317348165636,-0.014032446818787403,-0.015638987586606912,-0.007542922512241446
MDM2,0.011133762199189592,0.0024126030513389506,0.037615736471701855,0.045992561500308206,0.03323267839635434,0.024941144525943336,0.040353479750384946,0.03151134733361422,-0.011671455797463159,0.04270167627538916,0.0004077402746425527,0.011369579669198862,0.06149085077989155,-0.07599481166057648,-0.06847896288863903,-0.06329654523944568,0.08420546396555248,-0.022827670189298113,0.06465118768499055,0.04618864589460417
MED-1,-0.0073106713913923295,-0.0226745175794457,0.004615263946956702,0.037062955301764844,0.008092305288973528,0.0402284588885962,-0.013067956588856155,-0.023988721876832948,-0.04083293162288196,-0.0028714074771256414,0.00838839987402654,0.03230413806113106,-0.02428668199826808,0.018600840202292808,0.004147197278296347,-0.005422400066115681,0.04926617033205469,-0.0269011392665423,0.04114133267512648,0.034503700348866635
MEK1,-0.020003692646104423,0.027611305526142483,0.04107397514032404,0.042517599194829184,0.03278450844577287,-0.026077804613194273,0.012749998694558583,0.02963161710286414,0.004902103395873533,-0.0033388856974213743,-0.04862671318820273,-0.006509189934041949,0.03324507773348305,0.028119918701035994,-0.00806725432538724,-0.002590531917749098,-0.01078309200576102,-0.030553443747429583,-0.019123335187392277,-0.061260674235208395
MEPE,0.03372297826152472,-0.03552132955827269,-0.02057640138441683,0.012275788698709851,0.005374126141772726,0.04548327785891783,-0.011493162180023617,-0.03283927277685413,0.0056985435171916605,0.03280899502171347,-0.0006036715355012919,-0.012772763467650421,-0.012371729999992177,-0.0634370193050149,-0.006706855367643441,-0.02561973380381411,0.0022895115387640682,0.026569064536653482,-0.0029294760573230303,-0.01970689826394772
METAP1,0.062229613944610934,0.009840267014136971,0.03638217406064299,0.017452540180946604,0.014505654992027063,-0.01724340333897132,-0.003768245944661925,0.010544920128876853,0.005979328472550101,0.002156765504444094,-0.010618567653867565,0.023369949011771335,-0.017758047448047175,-0.0130515967451096,0.009714265453472587,0.010990426854236325,0.014374635856570606,-0.012743735927335846,0.017910292609936044,0.006341433279483894
MFGM,0.014554692335318267,-0.032034243192943526,-0.04165779786672644,-0.01514007328704223,-0.0009330694255476429,0.04585952622830488,0.02337643300911492,0.06330147260699294,0.021045838623643513,-0.0011953012530797258,0.024163872570135532,-0.05607857901091532,0.02438651924661453,0.026141275340879837,-0.006617777191239775,-0.00031254027853992776,-0.05139888593394299,0.048826275534495873,-0.011256617185967255,0.010634297258619438
MFRP,-0.034813943944653286,-0.012582381244985395,0.007697891934471007,0.05316929756069458,0.014338404970931959,0.031206247224059132,-0.028832560476826218,-0.010911605845673123,-0.015601377115281378,-0.020518851269036194,0.019084685250648176,0.012641012468339766,0.0248199361163316,-0.03352931404994914,0.016810521699575306,-0.034290039320124484,0.029903117383305627,0.017251216718575595,-0.016141980279970436,0.037848895179657026
MIA,-0.004762150433785961,-0.028655071772113523,0.0010343041750486787,0.0221874766430445,0.010904592257658165,-0.06442085560208109,0.04186647167442271,-0.013952714674459162,-0.015841425389478105,-0.038872557788476425,0.020747798471886965,-0.007268243991028138,-0.01565253207177407,-0.015690141691288528,0.02777590923346762,-0.044482988850308366,0.031558003424360256,0.007484932645112229,-0.05648463106800369,0.027157408031295495
MICA,0.04643154483866904,-0.012508532764467499,-0.009661760031828497,0.009600309438013984,0.030860080292685877,0.021754945794651894,0.0523967049035172,0.029906900565386703,-0.026248109844361107,0.010194228354083207,0.0026795561531662362,-0.014605144561543356,0.011072238804841249,-0.00048433396456032694,-0.01389208555155577,0.02019565136033181,0.020679520126366934,0.016378978910615617,0.009975754880065395,0.028152477050506948
MICB,0.034219591582360286,-0.013366118935336914,0.0011468590385434268,-0.0032307971407708157,-0.017795100200660396,0.023135924763400633,-0.005463744538609387,0.01043903610582042,-0.022918584527912594,0.01339400005876839,0.0056422996172874815,-0.05479305024305129,0.008203156633697625,0.023152592883655305,-0.007372004542861238,0.04117119728753372,-0.07367127875389244,0.008874572800542407,-0.03458382777151006,-0.021872153213440524
MIF,-0.023732369651046397,0.023495942029541493,-0.04199045497079066,0.004353614931072896,-0.0034514741068174997,0.06182326217511424,0.03841795683242321,0.01763349541657487,0.03962501784190304,-0.016470769589797228,-0.02126562791977305,-0.054430626609023564,0.033250811520324976,-0.025040478427156145,0.02639569885532313,-0.031345319921750346,-0.017327497115643013,-0.009480135498348329,0.049821579691553985,-0.023838668550958328
MIP-1a,0.01265401428415721,-0.005330508089973806,-0.015272396720118828,-0.004970700069569294,0.044631715718696785,0.06556782532564841,0.010544789545726277,-0.017882092931056793,0.048901576756002964,0.012344206080423914,-0.0041953970249208085,0.015733770401358347,-0.011845326042423564,0.04040599325788272,0.049685831306904696,-0.04917515280081884,0.025313084024929645,-0.07281190329373183,0.07057914651702302,-0.054290322571147694
MIP-3a,-0.017789813633039653,-0.03321767453430944,0.0027837961473725996,0.026470792601108076,0.010526139429768142,0.022635398913833035,0.01698951301632211,0.0012448193061084234,-0.024929537521334356,0.012938705264526024,9.92599103139016e-05,0.026367705010562115,0.005672272520803376,-0.020010060479578085,-0.0073194758537600026,-0.01216288612281398,0.012440341280733958,0.008945052898199907,-0.035401908774211864,-0.018408293237000488
MIP-3b,0.013176530071948985,-0.018291336388478577,-0.021784368092975234,0.004605806243213402,-0.03308729815877653,0.018936968736038267,-0.010388026118481181,0.0009215946702784826,0.02523516897444339,0.023934432838930497,0.011109475199225567,0.031696569167095026,0.02127666189939578,0.011733493469092126,-0.031257720181059497,0.02290186560829994,0.0007718509771979141,0.005555433201413262,0.02417652800416417,-0.01361073229615191
MIP-5,-0.006425985947984852,-0.018257549445776147,-0.010349277512180725,-0.032603011903073346,0.04270953498253014,-0.01114812579082124,-0.04015506351115944,0.004439628544359001,-0.031759831303214206,0.004486763026737667,-0.02397745025617448,0.03859379957261763,0.0021403483759849184,-0.031985747914441004,-0.015977083137998258,-0.05426177791121323,0.010044193811891158,0.013581879052358019,-0.030595611525252385,-0.023496345119374235
MIS,-0.04227553755627552,-0.024307046747165738,0.00881239064659278,0.002353188051847825,0.023158356603883764,0.012935701499746854,0.005267543329571247,0.024487563590388405,0.025631723917971853,0.0446854752342921,-0.018051970680130786,-0.019139138147472024,-0.005782269823250004,0.03450220338536993,-0.02415725506511809,0.00771328629045632,-0.006155194967672537,-0.01992535783090369,-0.023599903835904813,0.005248137474859513
MK01,0.004939220384041734,0.04179946746042641,0.06865957559177295,0.06199200672097967,0.024872127023325235,-0.017471218683481383,-0.0004964492529508595,0.02535519543232941,0.011433770012572007,0.00974914615293602,-0.019258829102339017,0.024872792854321684,0.013713026425912964,0.008078988883830516,0.01660840651543153,0.013117684042575736,-0.012345900117030767,-0.023804020762765637,0.002548575761774933,0.001630480998948051
MK08,0.042359255843140126,0.021005361772880378,0.026279226973377732,0.03210121227697666,0.01714620904327462,0.00836970126597049,0.002635101803737226,0.024113683278514087,-0.03897428948358923,0.03216302673569755,-0.05581734971652314,-0.006210048213105616,-0.014192882064838902,0.004161825605941521,-0.01187779269178385,-0.0024779229660755755,0.03785069845439329,0.011176083825009737,0.012421316400166594,0.023713017265229792
MK11,-0.014955737960522322,-0.020983306190299145,-0.019277356260081476,0.008183804579939273,0.006047209644089183,0.01608548876042218,-0.01569584327521732,-0.01912091099530865,-0.003705938669708316,0.019291972073495166,0.012197571102800097,-0.026487919344141304,0.030565964739604812,0.009886228880080708,0.03090749711122755,0.023861757548218062,0.007645445394059704,0.06031368632426347,-0.007266713632216494,0.018074764801852963
MK12,-0.02949182069133836,0.006814857859150122,-2.6887289980388618e-05,0.03770794356670495,0.04718931357172632,0.031681424759549985,0.024490987780330747,0.03847867471955036,-0.013998852163853645,0.02051399942347218,-0.0744366266399881,0.006442242885420068,0.03176580917032389,0.011307721304050024,-0.05450196117665504,-0.02168162078073118,-0.001595016846749388,0.06576822277762231,0.04540222926481011,-0.03937686201324818
MK13,-0.005184979110045163,-0.038492996955321476,0.0006027657713755726,0.0066979259928586325,0.04884859108516875,0.03854300929849916,-0.025939534951225685,0.018157522188242032,0.022248259632610613,-0.015277624530278705,0.02417601359133089,0.034317428829825296,0.05082652932890737,-0.000809199416039898,-0.029711945777425315,0.02352996840468004,0.004450803209991173,-0.014517200529094361,-0.02735412971848691,-0.02880584218118452
MMEL2,-0.05613602635828169,-0.011904412297148495,0.021039716595901443,0.012324890025144343,0.00639480099886282,-0.0002554978003576998,0.00981261327405928,0.003125312761145288,0.01881127575266236,-0.0017345789912009265,0.016216328060849893,-0.004248534776124436,0.044351370286053036,-0.01996303734446756,-0.017453431420443664,-0.0021112370269801024,0.0037856186937128763,-0.004799017989767272,0.018185621179685786,0.0036857782574789234
MMP-1,0.03391228229936595,0.020019057146340752,0.05245321066211049,0.012643197828359426,0.022813011437118128,-0.0016452817941718244,-0.02034297215978371,0.013249998633292348,-0.006733874557644742,0.013679404925832622,-0.02392903423972366,0.04592201667693181,0.0122701621611877,0.021687689182018275,0.0070264124231996196,-0.036793961902803304,0.006398434342994447,-0.04038077083872096,-0.0628686573214718,-0.010660950942670337
MMP-10,-0.00514284909721614,-0.030906027813285074,0.000870790417812122,0.010823167496224716,-0.035200476935619056,-0.021639323746904852,0.011942259345723068,0.021570728270874355,0.04823606138368111,0.027916991029491117,-0.0008397162462315205,-0.020595114084874924,-0.015415374182800078,0.05690148896649586,-0.020465064907249413,0.02094965827636908,0.00979021543864172,-0.0184093894549807,0.016013030114921983,0.009831805613516952
MMP-12,0.02759655805689554,-0.014698797969854844,0.006441951769674354,0.019805104709019992,0.034086678996799236,-0.033653295582232665,0.0223425080866442,-0.02000074846413968,-0.00044535838424739874,-0.007764886733333756,-0.012091348836425788,-0.05049738776220585,0.010220610901245564,-0.050219341656588604,-0.012418234938642282,-0.019874730578820433,0.007654279882718493,0.016804704362109436,0.008734834054895816,0.0681717278601966
MMP-13,0.00929771290370205,-0.008788754435102372,-0.013584291695372919,0.020338796053203587,-0.023960896687818214,-0.02892215153032117,-0.019385895087060016,0.04244632811179467,0.02025862697284131,-0.006116456300023959,-0.021983636447845924,-0.015466927060814532,0.0017088148659226878,0.002875313716292806,0.03400661408760309,0.020302225581898866,-0.04181682007871917,-0.019569103387074245,0.043397937099637386,0.027934198644589528
MMP-14,0.014093306236828598,-0.013421643781211997,0.0016751709752261808,0.001542347187267136,-0.018319465180686334,-0.01649834644146244,-0.05188600068057168,-0.0019330850519173749,0.025402566573711958,-0.033911188062912094,0.012792988272803759,0.05551947574841266,-0.019340934941580522,0.0978958828932418,-0.021406994786167775,0.029595540689695526,0.05813867755506833,-0.013658480031467055,-0.013435679370939565,-0.02402211331307197
MMP-16,0.011557917632897732,-0.037399770033182546,-0.027009167445891442,0.021887816502809958,-0.014142265748185608,-0.019169113273496945,-0.04423280840715199,0.02912174744486512,-0.006034184134216993,0.023631885669679536,0.009460319121043339,0.008520622448066577,-0.0037404387714163757,-0.0009769647874236116,-0.05894067925256991,0.00999356819218108,-0.0032197410014675786,-0.020001327233560635,-0.03524934080846961,0.03323759530433076
MMP-17,-0.014153531737059695,-0.03710986601015149,0.07543615726960023,-0.016191518614316995,-0.039773905608766494,0.0009559514057218447,-0.011862949028637491,-0.01502604810440648,-0.01594358431562572,-0.03892822346819066,0.0033593396362429496,-0.008832782427551115,-0.014837273879087913,-0.045747815553500625,-0.03610508466936167,-0.04819013680237668,0.006245385051566854,-0.022136613886016634,0.002471439054522633,-0.012699882300565393
MMP-2,-0.04838636333695138,-0.017967810919584454,-0.035803552500561074,0.005854640427287169,-0.03148320696994302,-0.06158816583367899,-0.016105624520930745,-0.03137865169891435,-0.020896733183435125,-0.03704118353589159,-0.026264782697141418,0.030289770040464077,-0.0019723953245720594,-0.01890617956594502,-0.042649448704948585,0.0031430595980565038,0.012232303753622957,-0.03742894513177724,0.01430638754591172,0.0036746097894301117
MMP-3,-0.013918925012151705,-0.034570855287737255,-0.00015206210693472917,0.003580251147184322,-0.008961327160347034,0.010609592920503745,0.003569874862609425,0.047901626192378685,0.04419049223631625,0.02375841528076252,0.048432133539034854,-0.008828855132676136,-0.012038576708431125,0.02969922062475675,0.007716107606776884,0.08783122101612417,0.0057289897542660605,0.07950363709550275,0.011851860681674535,0.07266615511071342
MMP-7,-0.009313515300194367,-0.0282589539100427,-0.016520811924202888,-0.008588735860832052,0.046972537384481323,-0.020508182310535708,-0.06092586816814458,0.10314344133159996,-0.04425869823893195,0.009971115174318017,0.02970736010076967,-0.021727011738786717,-0.014540398672679752,0.01060501591585898,0.01581465801868154,-0.06436490315479948,0.030896926502851533,-0.0017963871171925484,0.005994154431651814,0.008291611827627407
MMP-8,0.012074256747623104,-0.027652044905092862,0.0250089916443363,0.006624531459681253,0.007465389419790445,-0.0029083239613441557,0.018655182500107666,-0.009866329779206573,0.005533429188952375,0.013004756002946743,0.01835844491180758,-0.04287160110275471,-0.062357513931192536,-0.007261300669595371,0.028182081925772092,-0.02292328141285991,-0.03479921589316599,-0.015509309095398865,0.052626990825897245,-0.03681915892860206
MMP-9,-0.0250242123384861,0.002018139384051774,0.0030536943492462556,-0.00871104620273827,0.03286497913254524,0.039572786910997845,-0.019964243860224832,-0.07984251247718523,-0.005317932620293209,-0.06827841008111286,0.03583517805257637,-0.0552800230984128,0.0018479661754230907,0.02310234023742653,-0.012803760165376004,-0.0032321237910427555,-0.007483702278648881,-0.02279047331882616,-0.005101237875181172,-0.021713085910529565
