target,trimester,contrast,estimate,se,df,t_ratio,p_value
BMPER,Third,Control - PPROM,180.49999999999733,43.14520858725741,323,4.183546815747846,1.1107583697481475e-4
IL-1 R AcP,Second,PPROM - sPTD,225.2741935483834,53.96527186238243,369,4.174428957253438,1.1190713068186904e-4
sFRP-3,Third,PPROM - sPTD,196.81451612903,47.07217588294377,323,4.181122126550012,1.1220534115730004e-4
RS7,Third,Control - PPROM,-142.98461538461402,34.1991955476296,323,-4.18093505110311,1.12292941080975e-4
MICB,Second,Control - PPROM,186.3039215686286,44.65386811753223,369,4.172178792624709,1.1296777594307607e-4
SH21A,Third,Control - sPTD,53.450620347395585,12.790950833370257,323,4.178783973428191,1.1330490277084346e-4
IL-19,Third,Control - PPROM,156.53076923076713,37.459375811172684,323,4.178680659811744,1.133537242860377e-4
BMPR1A,Third,Control - sPTD,54.370595533498644,13.012445703414055,323,4.178353306729535,1.1350854962288148e-4
CD22,Third,Control - PPROM,-179.11538461538288,42.88742334763051,323,-4.176408154986043,1.1443269887770223e-4
CAMK1D,Third,Control - PPROM,162.1423076923063,38.849542256424556,323,4.173596348242502,1.1578129134106676e-4
Cadherin-12,Second,PPROM - sPTD,-208.919354838708,50.14600334644156,369,-4.166221451296043,1.158223103635856e-4
C4b,Third,Control - PPROM,-157.8153846153825,37.81751725724554,323,-4.1730762900662475,1.1603237558322865e-4
MIP-3b,Third,Control - PPROM,180.3192307692298,43.22254742510934,323,4.171878834343685,1.1661248320167503e-4
CLC7A,Second,Control - PPROM,-194.48856209150392,46.715953308237374,369,-4.1632150971691715,1.1728881334366583e-4
PSA,Third,Control - PPROM,180.2307692307678,43.26005158162546,323,4.166217159743751,1.193929336502268e-4
C7,Second,PPROM - sPTD,224.51612903225345,53.994645191328694,369,4.158118425200982,1.1981548605806301e-4
Midkine,Third,Control - sPTD,-54.218114143920204,13.017021939308842,323,-4.165170374353613,1.1991388642182443e-4
ATS1,Third,Control - PPROM,145.44999999999888,34.95592237869746,323,4.160954427815007,1.220340568222087e-4
IL-16,Second,PPROM - sPTD,205.37903225806403,49.467894773310185,369,4.151764153280157,1.230382954644829e-4
ECM1,Second,PPROM - sPTD,-222.2419354838705,53.53711312177773,369,-4.15117518530276,1.2334115973996196e-4
p60-Src,Third,Control - sPTD,54.00707196029687,12.988900133852367,323,4.157940349355735,1.235716723337676e-4
GIB,Second,Control - PPROM,203.61601307189505,49.06506580531513,369,4.149918271379098,1.239898780514045e-4
BSP,Second,Control - PPROM,170.93790849673312,41.21156231208531,369,4.1478143245883565,1.2508304732677418e-4
CHST6,Second,Control - PPROM,192.46895424836646,46.41960408970076,369,4.146285993229099,1.2588288894681106e-4
HSP 70,Third,Control - sPTD,53.91724565756731,12.98639721889254,323,4.151824770855522,1.2674844012955654e-4
Apo E3,Second,Control - PPROM,204.32026143790864,49.31578900987417,369,4.143100324259214,1.275657768129577e-4
DPP2,Second,PPROM - sPTD,-191.8387096774182,46.30323550926635,369,-4.143095132931409,1.2756853663615164e-4
IL-18 BPa,Third,Control - PPROM,155.5153846153823,37.47246704189251,323,4.1501239948125965,1.276456581767067e-4
GIB,Third,Control - PPROM,148.13076923076773,35.70642007269881,323,4.148575212221535,1.284679577016042e-4
PTK6,Second,PPROM - sPTD,221.4354838709672,53.468636980781234,369,4.1414088028943015,1.2846804272368593e-4
CBX5,Third,Control - PPROM,173.94230769230586,41.92953356740829,323,4.148443659948336,1.2853803526893782e-4
B7-2,Second,Control - PPROM,204.27450980392274,49.33694571254623,369,4.140396347072137,1.290109963060484e-4
BAFF Receptor,Second,Control - sPTD,-60.51560193970033,14.622867737620394,369,-4.138422300299636,1.300759176593444e-4
Mn SOD,Second,Control - PPROM,-201.41993464052308,48.684187020804515,369,-4.137276330699516,1.3069795909421755e-4
Leptin,Second,Control - PPROM,204.21568627451012,49.36405619086279,369,4.136930836577204,1.3088605121986936e-4
NCAM1,Second,Control - sPTD,60.712734556188956,14.676310251345146,369,4.13678462204929,1.3096573019410768e-4
Cadherin-2,Second,PPROM - sPTD,-223.45161290322386,54.03490047434527,369,-4.1353201531168615,1.317663389287931e-4
KPCT,Third,Control - sPTD,53.02121588089432,12.806298222350524,323,4.1402452887094,1.3297789536062464e-4
Dtk,Third,Control - sPTD,53.891935483870796,13.01818514170714,323,4.139742590633004,1.3325483530825087e-4
HO-2,Third,PPROM - sPTD,168.7580645161271,40.76580583791177,323,4.1396965188698385,1.3328024404441009e-4
Activated Protein C,Third,Control - PPROM,-173.25384615384462,41.90166103895958,323,-4.134772747857313,1.3602249341932945e-4
Cathepsin D,Third,Control - sPTD,53.74181141439123,13.002947552666932,323,4.133048387430331,1.3699550729243224e-4
Cathepsin D,Second,Control - sPTD,-60.574636306136036,14.681559668612527,369,-4.125899269110869,1.370291531395318e-4
ROBO3,Second,Control - PPROM,203.98692810457476,49.46851568453376,369,4.123570826450952,1.383604140350888e-4
Epithelial cell kinase,Third,Control - PPROM,144.19999999999786,34.95422027452066,323,4.125395985591767,1.4139414680631576e-4
CO8A1,Third,Control - PPROM,144.5961538461513,35.05173342885427,323,4.125221200248005,1.4149616890613885e-4
SOD,Second,PPROM - sPTD,-201.58870967741825,48.968524512546125,369,-4.116699689935922,1.4236107114551177e-4
G-CSF-R,Second,PPROM - sPTD,221.74999999999915,53.91311122499427,369,4.113099670218906,1.445008743398671e-4
ING1,Second,Control - PPROM,202.22712418300802,49.25452181711947,369,4.105757537021091,1.4896020812764395e-4
CLC1B,Third,Control - PPROM,-179.3615384615359,43.61672997567603,323,-4.112218833497178,1.4928542662125647e-4
MCP-3,Second,Control - PPROM,203.66013071895298,49.61508126009699,369,4.104802925773841,1.495495343199648e-4
4-1BB ligand,Third,Control - PPROM,179.32307692307452,43.6320202899286,323,4.1098962581035225,1.5071910582997754e-4
PCSK9,Second,Control - sPTD,-59.7992831541237,14.575247428405783,369,-4.102797118735737,1.5079505054599467e-4
ISM1,Second,Control - sPTD,60.192072527936745,14.68253957535393,369,4.099568212911545,1.5282081659893923e-4
FGF-20,Second,Control - PPROM,-201.16339869281015,49.173117470658426,369,-4.090922216043029,1.5837347446996452e-4
NRX3B,Third,Control - PPROM,140.21153846153692,34.216113523969476,323,4.097821874577143,1.5838610071435146e-4
PKC-Z,Second,Control - PPROM,202.92320261437948,49.613361474651164,369,4.090091793479032,1.5891677959352685e-4
ALT,Third,Control - PPROM,-141.39615384615246,34.525583009888216,323,-4.095402351515867,1.599664665198588e-4
Layilin,Second,PPROM - sPTD,217.44354838709492,53.193903366450044,369,4.087753193991754,1.6045635633256505e-4
IL-4,Second,PPROM - sPTD,-183.65322580645164,44.94956013501211,369,-4.085762469194898,1.6177808641055564e-4
MK12,Second,Control - PPROM,-201.0424836601302,49.230225970635075,369,-4.083720513085768,1.631445883665241e-4
PDGF-CC,Second,Control - PPROM,203.2647058823531,49.78827362803923,369,4.082581922822097,1.639113077989217e-4
41,Third,Control - PPROM,-140.1538461538443,34.27261072406052,323,-4.0893834228815145,1.6396324001454978e-4
EPHA3,Second,Control - PPROM,203.24183006535876,49.79815481883763,369,4.081312466390351,1.6477019263091508e-4
TSP2,Second,PPROM - sPTD,220.15322580644846,53.94710182866793,369,4.080909230409431,1.6504390746364397e-4
IDS,Third,PPROM - sPTD,192.6129032258074,47.133087831669116,323,4.086575102265827,1.6586041232018376e-4
CDK8/cyclin C,Third,Control - PPROM,-160.1423076923064,39.19944159627038,323,-4.085321146705903,1.6671425744057655e-4
Factor B,Second,Control - PPROM,203.1568627450961,49.834724623821074,369,4.076612528284882,1.679874752816262e-4
PBP,Second,Control - sPTD,59.86559139785035,14.686074616510167,369,4.076350758190287,1.681684120096773e-4
PDE9A,Third,Control - PPROM,177.11538461538112,43.43066966541123,323,4.078117744438976,1.7170082162644632e-4
IGFBP-1,Third,Control - PPROM,-178.77692307692172,43.84470345521254,323,-4.077503301157978,1.721326777725021e-4
CSF-1,Second,Control - PPROM,-168.290849673204,41.3464051024096,369,-4.070265583098935,1.7242712376606086e-4
Prekallikrein,Second,Control - sPTD,59.14315833860638,14.53414573602416,369,4.0692559034972975,1.73143594850495e-4
sRANKL,Second,Control - sPTD,-59.28905755850914,14.573429646975638,369,-4.068298197110599,1.7382580115876556e-4
SREC-I,Third,PPROM - sPTD,192.64516129032145,47.293836279851675,323,4.073367196316721,1.7506671132117891e-4
kallikrein 8,Second,Control - PPROM,202.9346405228759,49.929389909834164,369,4.064432609518139,1.7660545661670648e-4
HGFA,Third,PPROM - sPTD,182.98387096774005,44.970041630109314,323,4.069017157529708,1.78203812767365e-4
Ephrin-A5,Third,Control - PPROM,151.88846153845935,37.378476279415445,323,4.063527373428682,1.822392346504302e-4
GM-CSF,Second,Control - PPROM,-198.1225490196084,48.84717411926614,369,-4.055967465709865,1.8284088820375236e-4
b-NGF,Second,Control - PPROM,202.7745098039214,49.99673018703937,369,4.055755427311656,1.8299973101950016e-4
C2,Third,PPROM - sPTD,-191.80645161290306,47.22094928590235,323,-4.0618931748194695,1.8345719071049326e-4
PSA,Second,Control - sPTD,-59.405123339658246,14.649392173097183,369,-4.055125471263753,1.8347241970363622e-4
PGRP-S,Third,Control - PPROM,141.157692307691,34.7533407125157,323,4.061701390820709,1.8360063248339386e-4
RAC1,Third,Control - PPROM,-149.74615384615248,36.88997696205166,323,-4.05926395671634,1.8543299110611268e-4
HIV-2 Rev,Second,Control - PPROM,175.72712418300702,43.364624352395936,369,4.052315148748612,1.8559532531682457e-4
MMP-12,Second,PPROM - sPTD,197.67741935483897,48.822685635312055,369,4.048884586796769,1.882184113218463e-4
HCC-4,Second,PPROM - sPTD,-215.34677419354531,53.188878132098495,369,-4.048718110931307,1.8834659487058843e-4
C3,Second,PPROM - sPTD,-214.75806451612664,53.04727538519275,369,-4.048427802496954,1.885703259026361e-4
Notch-3,Third,Control - PPROM,-163.06538461538173,40.216245077121464,323,-4.05471431513997,1.888998476872932e-4
PTK6,Third,Control - PPROM,175.4846153846105,43.288859343289516,323,4.05380548359987,1.8959973050587594e-4
Growth hormone receptor,Second,Control - sPTD,-58.898692810456815,14.557510172667248,369,-4.04593176387012,1.905043898907546e-4
EG-VEGF,Second,Control - PPROM,-194.25980392156777,48.015285274671065,369,-4.045790893677005,1.9061410378724413e-4
MAPKAPK3,Third,Control - PPROM,-178.30769230768982,44.0208681345613,323,-4.050526485816811,1.921454113218858e-4
KIRR3,Third,PPROM - sPTD,-154.951612903225,38.25516635006855,323,-4.050475470039286,1.9218527350610458e-4
Factor I,Second,PPROM - sPTD,-218.83870967741538,54.1220361211968,369,-4.043430834482363,1.9246114298648815e-4
Cystatin M,Third,Control - PPROM,178.24615384615026,44.043525935989436,323,4.047045509144838,1.9488345345748496e-4
calreticulin,Second,Control - PPROM,202.4738562091494,50.121197788401176,369,4.039685106168891,1.9542760449453795e-4
JAML1,Second,Control - PPROM,187.13235294117757,46.329490016006595,369,4.039162807026893,1.9584467931938265e-4
a2-HS-Glycoprotein,Third,Control - PPROM,-178.20769230769037,44.057634823357056,323,-4.044876512826647,1.9660824461010585e-4
NMT1,Second,Control - sPTD,-58.410499683746835,14.465658843805466,369,-4.037873443196787,1.9687790758074464e-4
IL-6 sRa,Second,Control - PPROM,-201.6454248366007,49.9529533632964,369,-4.036706766266244,1.9781728321765154e-4
Angiogenin,Second,Control - PPROM,-200.05065359477075,49.57241321684047,369,-4.035523804736031,1.9877411843213392e-4
TNR4,Second,Control - sPTD,-58.3461943917339,14.459647791652671,369,-4.035104812540196,1.9911407255411258e-4
TLR4:MD-2 complex,Second,Control - sPTD,-59.17257010331133,14.671154983371498,369,-4.033259151742204,2.0061815812864934e-4
GA733-1 protein,Third,Control - PPROM,-173.84999999999837,43.03596647792575,323,-4.039644377201811,2.008287824803426e-4
RS7,Second,Control - PPROM,-173.7941176470601,43.10429570567778,369,-4.031944259888872,2.016962820936789e-4
ECM1,Third,Control - PPROM,140.18461538461418,34.725906666156845,323,4.036888560817196,2.0308627158767328e-4
cIAP-2,Third,Control - PPROM,154.47307692307564,38.26624254649494,323,4.03679762222238,2.0316117558897914e-4
Nogo Receptor,Second,Control - PPROM,201.2107843137249,49.92808078458163,369,4.030012392862918,2.0329027491084448e-4
PDE5A,Second,PPROM - sPTD,196.56451612903106,48.779662708612456,369,4.029640739896423,2.0359829714154193e-4
EphB4,Third,Control - PPROM,-158.33846153845946,39.24015132316365,323,-4.035113428448771,2.045531630285669e-4
MMP-16,Third,Control - PPROM,176.98846153845952,43.87141853261599,323,4.034254360999937,2.0526666989207037e-4
C3b,Second,Control - sPTD,59.13957410921404,14.696469117362613,369,4.024066844691677,2.0827141121582804e-4
Persephin,Third,PPROM - sPTD,186.64516129032123,46.32329235986015,323,4.029186005182399,2.0952463325421886e-4
PACAP-27,Third,Control - sPTD,-52.52121588089278,13.036258327135759,323,-4.0288566368439245,2.098042234502608e-4
Growth hormone receptor,Third,Control - PPROM,177.8384615384595,44.19104352489057,323,4.024310071752258,2.1370007071717841e-4
TrATPase,Third,Control - PPROM,176.9307692307666,43.98569603706118,323,4.022461508434229,2.1530363895716828e-4
CBG,Third,Control - PPROM,174.82307692307518,43.46249142264275,323,4.02238967902326,2.1536617883771356e-4
HRG,Third,Control - PPROM,-175.40384615384306,43.62641129396191,323,-4.020588468117242,2.169400992341515e-4
OLR1,Second,PPROM - sPTD,216.90322580644855,54.054089697424786,369,4.012707031430818,2.1811270549045296e-4
MMP-9,Second,Control - PPROM,-201.94771241830134,50.33288875666739,369,-4.012241645708248,2.1852515173071145e-4
IL-19,Second,PPROM - sPTD,209.43548387096558,52.20108347172044,369,4.0120907449062,2.1865904590724365e-4
sLeptin R,Third,Control - PPROM,-177.73461538461405,44.227902833884244,323,-4.018608253983197,2.1868304664100346e-4
ITI heavy chain H4,Second,PPROM - sPTD,173.49999999999997,43.246818258011615,369,4.011855830986098,2.188676399251918e-4
Lymphotoxin b R,Second,Control - sPTD,-58.68901539110419,14.640029334690842,369,-4.008804494130035,2.2159433009079224e-4
LCK,Second,PPROM - sPTD,-212.83064516128914,53.12751711787185,369,-4.006034098847317,2.24097881542842e-4
PSA2,Third,Control - sPTD,-52.15719602977687,13.012010817442043,323,-4.008388615836561,2.2789175070127683e-4
Antithrombin III,Third,PPROM - sPTD,-188.85483870967636,47.125580289174955,323,-4.007480386465554,2.287277248691878e-4
FAK1,Third,Control - PPROM,177.52692307691984,44.30075446599797,323,4.007311505567621,2.2888349111989387e-4
LBP,Third,Control - PPROM,176.90769230768896,44.17342324754105,323,4.004844526454867,2.3117041301489992e-4
TECK,Third,PPROM - sPTD,-189.70967741935272,47.40435431984843,323,-4.00194623766704,2.3388489444819163e-4
AGR2,Third,Control - PPROM,146.17307692307537,36.5347646868641,323,4.000931117961496,2.3484277456101236e-4
SIRT2,Second,Control - PPROM,-164.06862745098132,41.08084288854152,369,-3.993798956270788,2.3547928688714354e-4
TNR4,Third,Control - PPROM,177.36923076922977,44.355298562522854,323,3.9988284718501355,2.368387240372716e-4
Chk2,Second,Control - PPROM,201.54901960784264,50.48815754540125,369,3.9920058367469755,2.3719269051551456e-4
sICAM-3,Second,Control - PPROM,178.30392156862789,44.66579025490325,369,3.991957167914528,2.3723936025002164e-4
SPINT2,Third,PPROM - sPTD,-157.31451612903135,39.37032612496551,323,-3.9957636020006215,2.3977694939371003e-4
IDE,Third,Control - PPROM,-176.01538461538416,44.052160011751404,323,-3.995613031652253,2.3992218643345385e-4
KREM2,Second,Control - PPROM,-200.1356209150319,50.17003964388787,369,-3.9891461584566255,2.399497454473239e-4
IL-23,Second,PPROM - sPTD,208.41935483870887,52.28110409119982,369,3.9865140276138677,2.4251427864919043e-4
CTLA-4,Second,PPROM - sPTD,-203.52419354838497,51.061192103212754,369,-3.98588801328787,2.4312803375980282e-4
Cathepsin H,Third,Control - PPROM,167.63461538461382,41.98974148725753,323,3.9922754807977388,2.4316305089086202e-4
MK08,Second,PPROM - sPTD,182.50806451612877,45.78903406799142,369,3.9858465728961523,2.431687146058068e-4
UBC9,Third,Control - PPROM,-136.47692307692168,34.192011140999526,323,-3.991485686937925,2.4393602502258724e-4
kallikrein 12,Third,Control - PPROM,171.12692307692222,42.92948314226094,323,3.9862330163593387,2.491365033600167e-4
MMP-10,Second,PPROM - sPTD,-215.79838709677054,54.24278743732747,369,-3.9783793807813734,2.5060544689628776e-4
TIMD3,Second,Control - PPROM,196.0098039215684,49.27018169127603,369,3.9782642806100035,2.5072174897617223e-4
paraoxonase 1,Third,Control - PPROM,-173.54999999999887,43.580352871762976,323,-3.982299099566198,2.5310009019003277e-4
Carbonic anhydrase 9,Third,Control - PPROM,135.9999999999985,34.16798688107031,323,3.980334003094135,2.551023582634855e-4
Epo,Second,Control - PPROM,167.22058823529466,42.09140655466791,369,3.9727963953428396,2.563061171961462e-4
ANGL4,Third,Control - PPROM,175.1192307692286,44.02058363748256,323,3.9781215126852256,2.5737469423776135e-4
B7-H2,Third,Control - PPROM,-135.98461538461424,34.18313683202821,323,-3.9781198563732216,2.573764025265713e-4
Angiopoietin-4,Second,Control - PPROM,201.09803921568482,50.658501366777934,369,3.969679990327661,2.595414986475347e-4
PSME1,Third,Control - PPROM,-139.53076923076728,35.10467448794292,323,-3.9747062539688445,2.609200910438701e-4
PLCG1,Third,Control - sPTD,50.93970223324885,12.822633367541146,323,3.9726396889890174,2.630878626223238e-4
sFRP-3,Second,Control - PPROM,-200.87745098039147,50.64906905199838,369,-3.9660640311900415,2.6334406244131806e-4
RAD51,Third,PPROM - sPTD,153.91935483870805,38.74832158514887,323,3.9722844381910196,2.634622288902239e-4
PUR8,Second,Control - PPROM,165.59313725490227,41.75526298409961,369,3.9658027616293565,2.636208525196695e-4
PTP-1B,Second,Control - PPROM,200.93464052287646,50.7188452436013,369,3.961735318653108,2.679656694720222e-4
