chromosome,gene,transcript,canonical,lof.oe_ci.upper,lof.oe_ci.upper_bin_decile,leiden,rowsum,norm_rank
NA,JMJD1C,NM_032776.3,TRUE,0.157,NA,9,30021831,0.632855908136807
NA,JMJD1C,NM_032776.3,TRUE,0.157,NA,11,37767133,0.7546053743451073
NA,JMJD1C,NM_032776.3,TRUE,0.157,NA,0,26486403,0.4494015915784197
NA,JMJD1C,NM_032776.3,TRUE,0.157,NA,6,176172529,0.5000376704588262
chr10,JMJD1C,ENST00000399262,TRUE,0.157,0,1,33137127,0.5647288988261598
chr10,JMJD1C,ENST00000399262,TRUE,0.157,0,15,32177433,0.457651615887148
chr10,JMJD1C,ENST00000399262,TRUE,0.157,0,9,30021831,0.632855908136807
chr10,JMJD1C,ENST00000399262,TRUE,0.157,0,11,37767133,0.7546053743451073
chr10,JMJD1C,ENST00000399262,TRUE,0.157,0,0,26486403,0.4494015915784197
chr10,JMJD1C,ENST00000399262,TRUE,0.157,0,6,176172529,0.5000376704588262
NA,JMJD6,NM_015167.3,TRUE,0.53,NA,1,47645229,0.9006707657909446
NA,JMJD6,NM_015167.3,TRUE,0.53,NA,15,29866959,0.14436029369254785
NA,JMJD6,NM_015167.3,TRUE,0.53,NA,9,29222011,0.5592048401037165
NA,JMJD6,NM_015167.3,TRUE,0.53,NA,11,48773603,0.9224832403808236
NA,JMJD6,NM_015167.3,TRUE,0.53,NA,0,30757396,0.8570712450654803
NA,JMJD6,NM_015167.3,TRUE,0.53,NA,6,176172529,0.5000376704588262
chr17,JMJD6,ENST00000397625,TRUE,0.53,1,1,47645229,0.9006707657909446
chr17,JMJD6,ENST00000397625,TRUE,0.53,1,15,29866959,0.14436029369254785
chr17,JMJD6,ENST00000397625,TRUE,0.53,1,9,29222011,0.5592048401037165
chr17,JMJD6,ENST00000397625,TRUE,0.53,1,11,48773603,0.9224832403808236
chr17,JMJD6,ENST00000397625,TRUE,0.53,1,0,30757396,0.8570712450654803
chr17,JMJD6,ENST00000397625,TRUE,0.53,1,6,176172529,0.5000376704588262
NA,JPH1,NM_020647.4,TRUE,0.365,NA,1,21320406,0.14639463387367244
NA,JPH1,NM_020647.4,TRUE,0.365,NA,9,23156002,0.04568465242622546
NA,JPH1,NM_020647.4,TRUE,0.365,NA,11,30327646,0.5545603064616078
NA,JPH1,NM_020647.4,TRUE,0.365,NA,0,20235092,0.01961275769158468
chr8,JPH1,ENST00000342232,TRUE,0.365,0,1,21320406,0.14639463387367244
chr8,JPH1,ENST00000342232,TRUE,0.365,0,9,23156002,0.04568465242622546
chr8,JPH1,ENST00000342232,TRUE,0.365,0,11,30327646,0.5545603064616078
chr8,JPH1,ENST00000342232,TRUE,0.365,0,0,20235092,0.01961275769158468
NA,JPH3,NM_020655.4,TRUE,0.36,NA,9,32479982,0.8192986788492407
NA,JPH3,NM_020655.4,TRUE,0.36,NA,0,26004025,0.38999937339432295
chr16,JPH3,ENST00000284262,TRUE,0.36,0,9,32479982,0.8192986788492407
chr16,JPH3,ENST00000284262,TRUE,0.36,0,0,26004025,0.38999937339432295
NA,JUP,NM_002230.4,TRUE,0.533,NA,1,38753696,0.7299608719955283
NA,JUP,NM_002230.4,TRUE,0.533,NA,15,38236637,0.9836965947852228
NA,JUP,NM_002230.4,TRUE,0.533,NA,9,29137823,0.5504383257192246
NA,JUP,NM_002230.4,TRUE,0.533,NA,11,33490738,0.6519069348205735
NA,JUP,NM_002230.4,TRUE,0.533,NA,0,32959023,0.9602732000751928
NA,JUP,NM_002230.4,TRUE,0.533,NA,6,176172529,0.5000376704588262
chr17,JUP,ENST00000393931,TRUE,0.533,1,1,38753696,0.7299608719955283
chr17,JUP,ENST00000393931,TRUE,0.533,1,15,38236637,0.9836965947852228
chr17,JUP,ENST00000393931,TRUE,0.533,1,9,29137823,0.5504383257192246
chr17,JUP,ENST00000393931,TRUE,0.533,1,11,33490738,0.6519069348205735
chr17,JUP,ENST00000393931,TRUE,0.533,1,0,32959023,0.9602732000751928
chr17,JUP,ENST00000393931,TRUE,0.533,1,6,176172529,0.5000376704588262
NA,KALRN,NM_001388419.1,TRUE,0.231,NA,1,32572301,0.5465064281721632
NA,KALRN,NM_001388419.1,TRUE,0.231,NA,15,32701162,0.5458750072266867
NA,KALRN,NM_001388419.1,TRUE,0.231,NA,9,27353083,0.3594888257809606
NA,KALRN,NM_001388419.1,TRUE,0.231,NA,11,56597119,0.9855782772801532
NA,KALRN,NM_001388419.1,TRUE,0.231,NA,0,30680313,0.8523717024876245
NA,KALRN,NM_001388419.1,TRUE,0.231,NA,6,176172529,0.5000376704588262
chr3,KALRN,ENST00000682506,TRUE,0.231,0,1,32572301,0.5465064281721632
chr3,KALRN,ENST00000682506,TRUE,0.231,0,15,32701162,0.5458750072266867
chr3,KALRN,ENST00000682506,TRUE,0.231,0,9,27353083,0.3594888257809606
chr3,KALRN,ENST00000682506,TRUE,0.231,0,11,56597119,0.9855782772801532
chr3,KALRN,ENST00000682506,TRUE,0.231,0,0,30680313,0.8523717024876245
chr3,KALRN,ENST00000682506,TRUE,0.231,0,6,176172529,0.5000376704588262
NA,KANSL1,NM_015443.4,TRUE,0.325,NA,1,51528195,0.9482392397987702
NA,KANSL1,NM_015443.4,TRUE,0.325,NA,15,36537007,0.9409146094698504
NA,KANSL1,NM_015443.4,TRUE,0.325,NA,9,29491860,0.5868008396098284
NA,KANSL1,NM_015443.4,TRUE,0.325,NA,11,43748692,0.8594445383358684
NA,KANSL1,NM_015443.4,TRUE,0.325,NA,0,30684259,0.8528729870292625
NA,KANSL1,NM_015443.4,TRUE,0.325,NA,6,176172529,0.5000376704588262
chr17,KANSL1,ENST00000432791,TRUE,0.325,0,1,51528195,0.9482392397987702
chr17,KANSL1,ENST00000432791,TRUE,0.325,0,15,36537007,0.9409146094698504
chr17,KANSL1,ENST00000432791,TRUE,0.325,0,9,29491860,0.5868008396098284
chr17,KANSL1,ENST00000432791,TRUE,0.325,0,11,43748692,0.8594445383358684
chr17,KANSL1,ENST00000432791,TRUE,0.325,0,0,30684259,0.8528729870292625
chr17,KANSL1,ENST00000432791,TRUE,0.325,0,6,176172529,0.5000376704588262
NA,KANSL1L,NM_152519.4,TRUE,0.341,NA,1,27559642,0.36193404136389046
NA,KANSL1L,NM_152519.4,TRUE,0.341,NA,15,31134481,0.292594091460947
NA,KANSL1L,NM_152519.4,TRUE,0.341,NA,9,31699819,0.7693542412643536
NA,KANSL1L,NM_152519.4,TRUE,0.341,NA,11,29972413,0.5417722945186186
NA,KANSL1L,NM_152519.4,TRUE,0.341,NA,0,23985895,0.19080142866094368
chr2,KANSL1L,ENST00000281772,TRUE,0.341,0,1,27559642,0.36193404136389046
chr2,KANSL1L,ENST00000281772,TRUE,0.341,0,15,31134481,0.292594091460947
chr2,KANSL1L,ENST00000281772,TRUE,0.341,0,9,31699819,0.7693542412643536
chr2,KANSL1L,ENST00000281772,TRUE,0.341,0,11,29972413,0.5417722945186186
chr2,KANSL1L,ENST00000281772,TRUE,0.341,0,0,23985895,0.19080142866094368
NA,KANSL3,NM_001115016.3,TRUE,0.293,NA,1,29454285,0.4353828954723309
NA,KANSL3,NM_001115016.3,TRUE,0.293,NA,15,34685299,0.8122795860553853
NA,KANSL3,NM_001115016.3,TRUE,0.293,NA,9,38069219,0.9833930114828991
NA,KANSL3,NM_001115016.3,TRUE,0.293,NA,11,24344600,0.30674328206861584
NA,KANSL3,NM_001115016.3,TRUE,0.293,NA,0,32208490,0.9247446581866032
NA,KANSL3,NM_001115016.3,TRUE,0.293,NA,6,176172529,0.5000376704588262
chr2,KANSL3,ENST00000431828,TRUE,0.293,0,1,29454285,0.4353828954723309
chr2,KANSL3,ENST00000431828,TRUE,0.293,0,15,34685299,0.8122795860553853
chr2,KANSL3,ENST00000431828,TRUE,0.293,0,9,38069219,0.9833930114828991
chr2,KANSL3,ENST00000431828,TRUE,0.293,0,11,24344600,0.30674328206861584
chr2,KANSL3,ENST00000431828,TRUE,0.293,0,0,32208490,0.9247446581866032
chr2,KANSL3,ENST00000431828,TRUE,0.293,0,6,176172529,0.5000376704588262
NA,KAT2A,NM_021078.3,TRUE,0.587,NA,1,41872315,0.8015092230296255
NA,KAT2A,NM_021078.3,TRUE,0.587,NA,15,32531395,0.5202058160374632
NA,KAT2A,NM_021078.3,TRUE,0.587,NA,9,26798757,0.2915174712927522
NA,KAT2A,NM_021078.3,TRUE,0.587,NA,11,38894550,0.7768013069686215
NA,KAT2A,NM_021078.3,TRUE,0.587,NA,0,25804839,0.3688201015101197
NA,KAT2A,NM_021078.3,TRUE,0.587,NA,6,176172529,0.5000376704588262
chr17,KAT2A,ENST00000225916,TRUE,0.587,2,1,41872315,0.8015092230296255
chr17,KAT2A,ENST00000225916,TRUE,0.587,2,15,32531395,0.5202058160374632
chr17,KAT2A,ENST00000225916,TRUE,0.587,2,9,26798757,0.2915174712927522
chr17,KAT2A,ENST00000225916,TRUE,0.587,2,11,38894550,0.7768013069686215
chr17,KAT2A,ENST00000225916,TRUE,0.587,2,0,25804839,0.3688201015101197
chr17,KAT2A,ENST00000225916,TRUE,0.587,2,6,176172529,0.5000376704588262
NA,KAT2B,NM_003884.5,TRUE,0.461,NA,1,41508379,0.7945220793739519
NA,KAT2B,NM_003884.5,TRUE,0.461,NA,15,30339661,0.1909001560964329
NA,KAT2B,NM_003884.5,TRUE,0.461,NA,9,26182989,0.2247191011235955
NA,KAT2B,NM_003884.5,TRUE,0.461,NA,11,34596242,0.6808067151146414
NA,KAT2B,NM_003884.5,TRUE,0.461,NA,0,27788706,0.598533742715709
NA,KAT2B,NM_003884.5,TRUE,0.461,NA,6,176172529,0.5000376704588262
chr3,KAT2B,ENST00000263754,TRUE,0.461,1,1,41508379,0.7945220793739519
chr3,KAT2B,ENST00000263754,TRUE,0.461,1,15,30339661,0.1909001560964329
chr3,KAT2B,ENST00000263754,TRUE,0.461,1,9,26182989,0.2247191011235955
chr3,KAT2B,ENST00000263754,TRUE,0.461,1,11,34596242,0.6808067151146414
chr3,KAT2B,ENST00000263754,TRUE,0.461,1,0,27788706,0.598533742715709
chr3,KAT2B,ENST00000263754,TRUE,0.461,1,6,176172529,0.5000376704588262
NA,KAT5,NM_182710.3,TRUE,0.594,NA,1,38050431,0.7109558412520961
NA,KAT5,NM_182710.3,TRUE,0.594,NA,15,32469210,0.5070243394808348
NA,KAT5,NM_182710.3,TRUE,0.594,NA,9,28812777,0.5149401160637116
NA,KAT5,NM_182710.3,TRUE,0.594,NA,11,33089244,0.6401329502563236
NA,KAT5,NM_182710.3,TRUE,0.594,NA,0,24946338,0.2740146625728429
NA,KAT5,NM_182710.3,TRUE,0.594,NA,6,176172529,0.5000376704588262
chr11,KAT5,ENST00000341318,TRUE,0.594,2,1,38050431,0.7109558412520961
chr11,KAT5,ENST00000341318,TRUE,0.594,2,15,32469210,0.5070243394808348
chr11,KAT5,ENST00000341318,TRUE,0.594,2,9,28812777,0.5149401160637116
chr11,KAT5,ENST00000341318,TRUE,0.594,2,11,33089244,0.6401329502563236
chr11,KAT5,ENST00000341318,TRUE,0.594,2,0,24946338,0.2740146625728429
chr11,KAT5,ENST00000341318,TRUE,0.594,2,6,176172529,0.5000376704588262
NA,KAT6A,NM_006766.5,TRUE,0.083,NA,1,43728187,0.8372833985466741
NA,KAT6A,NM_006766.5,TRUE,0.083,NA,15,32567674,0.5261606058854137
NA,KAT6A,NM_006766.5,TRUE,0.083,NA,9,34664172,0.913013952339795
NA,KAT6A,NM_006766.5,TRUE,0.083,NA,11,39753543,0.7921243873584587
NA,KAT6A,NM_006766.5,TRUE,0.083,NA,0,32341326,0.9281283288426592
NA,KAT6A,NM_006766.5,TRUE,0.083,NA,6,176172529,0.5000376704588262
chr8,KAT6A,ENST00000265713,TRUE,0.083,0,1,43728187,0.8372833985466741
chr8,KAT6A,ENST00000265713,TRUE,0.083,0,15,32567674,0.5261606058854137
chr8,KAT6A,ENST00000265713,TRUE,0.083,0,9,34664172,0.913013952339795
chr8,KAT6A,ENST00000265713,TRUE,0.083,0,11,39753543,0.7921243873584587
chr8,KAT6A,ENST00000265713,TRUE,0.083,0,0,32341326,0.9281283288426592
chr8,KAT6A,ENST00000265713,TRUE,0.083,0,6,176172529,0.5000376704588262
NA,KAT6B,NM_012330.4,TRUE,0.098,NA,1,34474111,0.6072666294019005
NA,KAT6B,NM_012330.4,TRUE,0.098,NA,15,31183973,0.30091923454934383
NA,KAT6B,NM_012330.4,TRUE,0.098,NA,9,35195574,0.9301148289912334
NA,KAT6B,NM_012330.4,TRUE,0.098,NA,11,41430544,0.822488873866261
NA,KAT6B,NM_012330.4,TRUE,0.098,NA,0,28804361,0.7031768907826305
NA,KAT6B,NM_012330.4,TRUE,0.098,NA,6,176172529,0.5000376704588262
chr10,KAT6B,ENST00000287239,TRUE,0.098,0,1,34474111,0.6072666294019005
chr10,KAT6B,ENST00000287239,TRUE,0.098,0,15,31183973,0.30091923454934383
chr10,KAT6B,ENST00000287239,TRUE,0.098,0,9,35195574,0.9301148289912334
chr10,KAT6B,ENST00000287239,TRUE,0.098,0,11,41430544,0.822488873866261
chr10,KAT6B,ENST00000287239,TRUE,0.098,0,0,28804361,0.7031768907826305
chr10,KAT6B,ENST00000287239,TRUE,0.098,0,6,176172529,0.5000376704588262
NA,KAT7,NM_007067.5,TRUE,0.275,NA,1,29950770,0.4522079373951928
NA,KAT7,NM_007067.5,TRUE,0.275,NA,15,30825394,0.2470370584494421
NA,KAT7,NM_007067.5,TRUE,0.275,NA,9,30015997,0.6321768119520929
NA,KAT7,NM_007067.5,TRUE,0.275,NA,11,33350809,0.6477944904512422
NA,KAT7,NM_007067.5,TRUE,0.275,NA,0,26826220,0.4940785763519017
NA,KAT7,NM_007067.5,TRUE,0.275,NA,6,176172529,0.5000376704588262
chr17,KAT7,ENST00000259021,TRUE,0.275,0,1,29950770,0.4522079373951928
chr17,KAT7,ENST00000259021,TRUE,0.275,0,15,30825394,0.2470370584494421
chr17,KAT7,ENST00000259021,TRUE,0.275,0,9,30015997,0.6321768119520929
chr17,KAT7,ENST00000259021,TRUE,0.275,0,11,33350809,0.6477944904512422
chr17,KAT7,ENST00000259021,TRUE,0.275,0,0,26826220,0.4940785763519017
chr17,KAT7,ENST00000259021,TRUE,0.275,0,6,176172529,0.5000376704588262
NA,KBTBD2,NM_015483.3,TRUE,0.409,NA,1,28776695,0.40693124650642815
NA,KBTBD2,NM_015483.3,TRUE,0.409,NA,15,33891644,0.72515465109556565
NA,KBTBD2,NM_015483.3,TRUE,0.409,NA,9,30039335,0.6345845166069886
NA,KBTBD2,NM_015483.3,TRUE,0.409,NA,11,26661650,0.414117514506225
NA,KBTBD2,NM_015483.3,TRUE,0.409,NA,0,28986537,0.7202832257660254
NA,KBTBD2,NM_015483.3,TRUE,0.409,NA,6,176172529,0.5000376704588262
chr7,KBTBD2,ENST00000304056,TRUE,0.409,1,1,28776695,0.40693124650642815
chr7,KBTBD2,ENST00000304056,TRUE,0.409,1,15,33891644,0.72515465109556565
chr7,KBTBD2,ENST00000304056,TRUE,0.409,1,9,30039335,0.6345845166069886
chr7,KBTBD2,ENST00000304056,TRUE,0.409,1,11,26661650,0.414117514506225
chr7,KBTBD2,ENST00000304056,TRUE,0.409,1,0,28986537,0.7202832257660254
chr7,KBTBD2,ENST00000304056,TRUE,0.409,1,6,176172529,0.5000376704588262
NA,KBTBD6,NM_152903.5,TRUE,0.341,NA,1,34444563,0.6067635550586921
NA,KBTBD6,NM_152903.5,TRUE,0.341,NA,15,33283935,0.6394750534774817
NA,KBTBD6,NM_152903.5,TRUE,0.341,NA,9,31140466,0.7280528460303741
NA,KBTBD6,NM_152903.5,TRUE,0.341,NA,11,31794850,0.6033462903498394
NA,KBTBD6,NM_152903.5,TRUE,0.341,NA,0,26860184,0.49827683438811954
NA,KBTBD6,NM_152903.5,TRUE,0.341,NA,6,176172529,0.5000376704588262
chr13,KBTBD6,ENST00000379485,TRUE,0.341,0,1,34444563,0.6067635550586921
chr13,KBTBD6,ENST00000379485,TRUE,0.341,0,15,33283935,0.6394750534774817
chr13,KBTBD6,ENST00000379485,TRUE,0.341,0,9,31140466,0.7280528460303741
chr13,KBTBD6,ENST00000379485,TRUE,0.341,0,11,31794850,0.6033462903498394
chr13,KBTBD6,ENST00000379485,TRUE,0.341,0,0,26860184,0.49827683438811954
chr13,KBTBD6,ENST00000379485,TRUE,0.341,0,6,176172529,0.5000376704588262
NA,KCMF1,NM_020122.5,TRUE,0.245,NA,1,57718042,0.9901621017328116
NA,KCMF1,NM_020122.5,TRUE,0.245,NA,15,33197692,0.6276811007689195
NA,KCMF1,NM_020122.5,TRUE,0.245,NA,9,30672827,0.6880479071490307
NA,KCMF1,NM_020122.5,TRUE,0.245,NA,11,54046912,0.9701988620359416
NA,KCMF1,NM_020122.5,TRUE,0.245,NA,0,31073768,0.8749295068613322
NA,KCMF1,NM_020122.5,TRUE,0.245,NA,6,176172529,0.5000376704588262
chr2,KCMF1,ENST00000409785,TRUE,0.245,0,1,57718042,0.9901621017328116
chr2,KCMF1,ENST00000409785,TRUE,0.245,0,15,33197692,0.6276811007689195
chr2,KCMF1,ENST00000409785,TRUE,0.245,0,9,30672827,0.6880479071490307
chr2,KCMF1,ENST00000409785,TRUE,0.245,0,11,54046912,0.9701988620359416
chr2,KCMF1,ENST00000409785,TRUE,0.245,0,0,31073768,0.8749295068613322
chr2,KCMF1,ENST00000409785,TRUE,0.245,0,6,176172529,0.5000376704588262
NA,KCNAB2,XM_005263514.3,TRUE,0.578,NA,1,22135065,0.17171604248183342
NA,KCNAB2,XM_005263514.3,TRUE,0.578,NA,15,35598512,0.8901254552812626
NA,KCNAB2,XM_005263514.3,TRUE,0.578,NA,11,22349819,0.2078192777871669
NA,KCND3,NM_001378969.1,TRUE,0.303,NA,1,29276964,0.42806036892118504
NA,KCND3,NM_001378969.1,TRUE,0.303,NA,15,29372912,0.1058565069087125
NA,KCND3,NM_001378969.1,TRUE,0.303,NA,9,23604330,0.06389677737992344
NA,KCND3,NM_001378969.1,TRUE,0.303,NA,11,23104518,0.24736634555799672
NA,KCND3,NM_001378969.1,TRUE,0.303,NA,0,24096066,0.1971928065668275
NA,KCND3,NM_001378969.1,TRUE,0.303,NA,6,176172529,0.5000376704588262
chr1,KCND3,ENST00000302127,TRUE,0.303,0,1,29276964,0.42806036892118504
chr1,KCND3,ENST00000302127,TRUE,0.303,0,15,29372912,0.1058565069087125
chr1,KCND3,ENST00000302127,TRUE,0.303,0,9,23604330,0.06389677737992344
chr1,KCND3,ENST00000302127,TRUE,0.303,0,11,23104518,0.24736634555799672
chr1,KCND3,ENST00000302127,TRUE,0.303,0,0,24096066,0.1971928065668275
chr1,KCND3,ENST00000302127,TRUE,0.303,0,6,176172529,0.5000376704588262
NA,KCNH2,NM_000238.4,TRUE,0.568,NA,1,18324307,0.06646171045276691
NA,KCNH2,NM_000238.4,TRUE,0.568,NA,15,29936163,0.1514713534138868
NA,KCNH2,NM_000238.4,TRUE,0.568,NA,9,20982563,0.02339795036424249
NA,KCNH2,NM_000238.4,TRUE,0.568,NA,11,30072151,0.5454903949073292
NA,KCNH2,NM_000238.4,TRUE,0.568,NA,0,26192540,0.4175073626167053
chr7,KCNH2,ENST00000262186,TRUE,0.568,1,1,18324307,0.06646171045276691
chr7,KCNH2,ENST00000262186,TRUE,0.568,1,15,29936163,0.1514713534138868
chr7,KCNH2,ENST00000262186,TRUE,0.568,1,9,20982563,0.02339795036424249
chr7,KCNH2,ENST00000262186,TRUE,0.568,1,11,30072151,0.5454903949073292
chr7,KCNH2,ENST00000262186,TRUE,0.568,1,0,26192540,0.4175073626167053
NA,KCNH5,NM_139318.5,TRUE,0.555,NA,1,36559652,0.6708775852431526
NA,KCNH5,NM_139318.5,TRUE,0.555,NA,15,33980001,0.7365439093484419
NA,KCNH5,NM_139318.5,TRUE,0.555,NA,9,27329717,0.35717372515125323
NA,KCNH5,NM_139318.5,TRUE,0.555,NA,11,34240793,0.672750830939102
NA,KCNH5,NM_139318.5,TRUE,0.555,NA,0,28637756,0.6865718403408735
NA,KCNH5,NM_139318.5,TRUE,0.555,NA,6,176172529,0.5000376704588262
chr14,KCNH5,ENST00000322893,TRUE,0.555,1,1,36559652,0.6708775852431526
chr14,KCNH5,ENST00000322893,TRUE,0.555,1,15,33980001,0.7365439093484419
chr14,KCNH5,ENST00000322893,TRUE,0.555,1,9,27329717,0.35717372515125323
chr14,KCNH5,ENST00000322893,TRUE,0.555,1,11,34240793,0.672750830939102
chr14,KCNH5,ENST00000322893,TRUE,0.555,1,0,28637756,0.6865718403408735
chr14,KCNH5,ENST00000322893,TRUE,0.555,1,6,176172529,0.5000376704588262
NA,KCNJ3,NM_002239.4,TRUE,0.223,NA,1,36980799,0.682727780883175
NA,KCNJ3,NM_002239.4,TRUE,0.223,NA,15,36977259,0.9546164074695034
NA,KCNJ3,NM_002239.4,TRUE,0.223,NA,9,27043150,0.3185578466477343
NA,KCNJ3,NM_002239.4,TRUE,0.223,NA,11,57483617,0.9895217170863614
NA,KCNJ3,NM_002239.4,TRUE,0.223,NA,0,30653284,0.8508678488627107
chr2,KCNJ3,ENST00000295101,TRUE,0.223,0,1,36980799,0.682727780883175
chr2,KCNJ3,ENST00000295101,TRUE,0.223,0,15,36977259,0.9546164074695034
chr2,KCNJ3,ENST00000295101,TRUE,0.223,0,9,27043150,0.3185578466477343
chr2,KCNJ3,ENST00000295101,TRUE,0.223,0,11,57483617,0.9895217170863614
chr2,KCNJ3,ENST00000295101,TRUE,0.223,0,0,30653284,0.8508678488627107
NA,KCNK9,NM_001282534.2,TRUE,0.404,NA,1,13808603,0.00452766908887646
NA,KCNK9,NM_001282534.2,TRUE,0.404,NA,9,23097979,0.03654772194098037
NA,KCNK9,NM_001282534.2,TRUE,0.404,NA,11,18027558,0.02935045912906315
NA,KCNK9,NM_001282534.2,TRUE,0.404,NA,0,21430168,0.06115671407982956
chr8,KCNK9,ENST00000520439,TRUE,0.404,1,1,13808603,0.00452766908887646
chr8,KCNK9,ENST00000520439,TRUE,0.404,1,9,23097979,0.03654772194098037
chr8,KCNK9,ENST00000520439,TRUE,0.404,1,11,18027558,0.02935045912906315
chr8,KCNK9,ENST00000520439,TRUE,0.404,1,0,21430168,0.06115671407982956
NA,KCNMB4,NM_014505.6,TRUE,0.399,NA,1,31383406,0.5034097261039687
NA,KCNMB4,NM_014505.6,TRUE,0.399,NA,15,31548982,0.3531248193328323
NA,KCNMB4,NM_014505.6,TRUE,0.399,NA,9,29549647,0.592048401037165
NA,KCNMB4,NM_014505.6,TRUE,0.399,NA,11,26641074,0.413272491690609
NA,KCNMB4,NM_014505.6,TRUE,0.399,NA,0,28353786,0.6579359608998058
NA,KCNMB4,NM_014505.6,TRUE,0.399,NA,6,176172529,0.5000376704588262
chr12,KCNMB4,ENST00000258111,TRUE,0.399,0,1,31383406,0.5034097261039687
chr12,KCNMB4,ENST00000258111,TRUE,0.399,0,15,31548982,0.3531248193328323
chr12,KCNMB4,ENST00000258111,TRUE,0.399,0,9,29549647,0.592048401037165
chr12,KCNMB4,ENST00000258111,TRUE,0.399,0,11,26641074,0.413272491690609
chr12,KCNMB4,ENST00000258111,TRUE,0.399,0,0,28353786,0.6579359608998058
chr12,KCNMB4,ENST00000258111,TRUE,0.399,0,6,176172529,0.5000376704588262
NA,KCNQ2,NM_172107.4,TRUE,0.295,NA,1,18775744,0.07691447736165456
NA,KCNQ2,NM_172107.4,TRUE,0.295,NA,15,24402685,0.00485633346823148
NA,KCNQ2,NM_172107.4,TRUE,0.295,NA,9,24328489,0.09964193110260526
NA,KCNQ2,NM_172107.4,TRUE,0.295,NA,11,24060815,0.2933919215818827
chr20,KCNQ2,ENST00000359125,TRUE,0.295,0,1,18775744,0.07691447736165456
chr20,KCNQ2,ENST00000359125,TRUE,0.295,0,15,24402685,0.00485633346823148
chr20,KCNQ2,ENST00000359125,TRUE,0.295,0,9,24328489,0.09964193110260526
chr20,KCNQ2,ENST00000359125,TRUE,0.295,0,11,24060815,0.2933919215818827
NA,KCNQ5,NM_019842.4,TRUE,0.417,NA,1,23463919,0.21408608160983789
NA,KCNQ5,NM_019842.4,TRUE,0.417,NA,15,29950686,0.15230964907209343
NA,KCNQ5,NM_019842.4,TRUE,0.417,NA,9,39230757,0.9917891097666378
NA,KCNQ5,NM_019842.4,TRUE,0.417,NA,11,24937743,0.3365444200326742
NA,KCNQ5,NM_019842.4,TRUE,0.417,NA,0,21164022,0.04990914217682812
chr6,KCNQ5,ENST00000370398,TRUE,0.417,1,1,23463919,0.21408608160983789
chr6,KCNQ5,ENST00000370398,TRUE,0.417,1,15,29950686,0.15230964907209343
chr6,KCNQ5,ENST00000370398,TRUE,0.417,1,9,39230757,0.9917891097666378
chr6,KCNQ5,ENST00000370398,TRUE,0.417,1,11,24937743,0.3365444200326742
chr6,KCNQ5,ENST00000370398,TRUE,0.417,1,0,21164022,0.04990914217682812
NA,KCNV1,NM_014379.4,TRUE,0.177,NA,1,38857795,0.7326998323085523
NA,KCNV1,NM_014379.4,TRUE,0.177,NA,15,30316023,0.18835636237497833
NA,KCNV1,NM_014379.4,TRUE,0.177,NA,9,26907446,0.30195085813063344
NA,KCNV1,NM_014379.4,TRUE,0.177,NA,11,24516596,0.31553151935102247
NA,KCNV1,NM_014379.4,TRUE,0.177,NA,0,26399698,0.4389999373394323
chr8,KCNV1,ENST00000524391,TRUE,0.177,0,1,38857795,0.7326998323085523
chr8,KCNV1,ENST00000524391,TRUE,0.177,0,15,30316023,0.18835636237497833
chr8,KCNV1,ENST00000524391,TRUE,0.177,0,9,26907446,0.30195085813063344
chr8,KCNV1,ENST00000524391,TRUE,0.177,0,11,24516596,0.31553151935102247
chr8,KCNV1,ENST00000524391,TRUE,0.177,0,0,26399698,0.4389999373394323
NA,KCTD10,NM_031954.5,TRUE,0.571,NA,1,33399070,0.573951928451649
NA,KCTD10,NM_031954.5,TRUE,0.571,NA,15,30444516,0.20107533098225125
NA,KCTD10,NM_031954.5,TRUE,0.571,NA,9,33702696,0.8802321274231386
NA,KCTD10,NM_031954.5,TRUE,0.571,NA,11,48461563,0.9188214748464876
NA,KCTD10,NM_031954.5,TRUE,0.571,NA,0,31659529,0.9041919919794472
NA,KCTD10,NM_031954.5,TRUE,0.571,NA,6,176172529,0.5000376704588262
chr12,KCTD10,ENST00000228495,TRUE,0.571,1,1,33399070,0.573951928451649
chr12,KCTD10,ENST00000228495,TRUE,0.571,1,15,30444516,0.20107533098225125
chr12,KCTD10,ENST00000228495,TRUE,0.571,1,9,33702696,0.8802321274231386
chr12,KCTD10,ENST00000228495,TRUE,0.571,1,11,48461563,0.9188214748464876
chr12,KCTD10,ENST00000228495,TRUE,0.571,1,0,31659529,0.9041919919794472
chr12,KCTD10,ENST00000228495,TRUE,0.571,1,6,176172529,0.5000376704588262
NA,KCTD9,NM_017634.4,TRUE,0.444,NA,1,28317250,0.3894354387926216
NA,KCTD9,NM_017634.4,TRUE,0.444,NA,15,35401630,0.8741978377753368
NA,KCTD9,NM_017634.4,TRUE,0.444,NA,9,28377349,0.46839115940239534
NA,KCTD9,NM_017634.4,TRUE,0.444,NA,11,38569392,0.7707171426961861
NA,KCTD9,NM_017634.4,TRUE,0.444,NA,0,30238783,0.8231092173695094
NA,KCTD9,NM_017634.4,TRUE,0.444,NA,6,176172529,0.5000376704588262
chr8,KCTD9,ENST00000221200,TRUE,0.444,1,1,28317250,0.3894354387926216
chr8,KCTD9,ENST00000221200,TRUE,0.444,1,15,35401630,0.8741978377753368
chr8,KCTD9,ENST00000221200,TRUE,0.444,1,9,28377349,0.46839115940239534
