"hyperedge_id","protein_id"
"IL-10 Rb","RUXF"
"IL-10 Rb","Rab GDP dissociation inhibitor beta"
"IL-10 Rb","Rb"
"IL-10 Rb","SAP"
"IL-10 Rb","SCF sR"
"IL-10 Rb","SE6L2"
"IL-10 Rb","SHC1"
"IL-10 Rb","SHP-2"
"IL-10 Rb","SLAF5"
"IL-10 Rb","SLAF6"
"IL-10 Rb","SLAF7"
"IL-10 Rb","SLPI"
"IL-10 Rb","SPHK2"
"IL-10 Rb","SSRP1"
"IL-10 Rb","STAB2"
"IL-10 Rb","STK16"
"IL-10 Rb","STRATIFIN"
"IL-10 Rb","STX1a"
"IL-10 Rb","Sialoadhesin"
"IL-10 Rb","Soggy-1"
"IL-10 Rb","Sorting nexin 4"
"IL-10 Rb","Survivin"
"IL-10 Rb","TACI"
"IL-10 Rb","TAK1-TAB1"
"IL-10 Rb","TBP"
"IL-10 Rb","TCPTP"
"IL-10 Rb","TCTP"
"IL-10 Rb","TGF-b R II"
"IL-10 Rb","TGF-b1"
"IL-10 Rb","TGF-b3"
"IL-10 Rb","TIG2"
"IL-10 Rb","TIMD3"
"IL-10 Rb","TLR4:MD-2 complex"
"IL-10 Rb","TMA"
"IL-10 Rb","TNF sR-II"
"IL-10 Rb","TNF-b"
"IL-10 Rb","TNFSF18"
"IL-10 Rb","TRAIL R1"
"IL-10 Rb","TRY3"
"IL-10 Rb","TSH"
"IL-10 Rb","TSLP R"
"IL-10 Rb","TYK2"
"IL-10 Rb","Thymidine kinase"
"IL-10 Rb","Thyroxine-Binding Globulin"
"IL-10 Rb","Topoisomerase I"
"IL-10 Rb","Transketolase"
"IL-10 Rb","Triosephosphate isomerase"
"IL-10 Rb","Tropomyosin 2"
"IL-10 Rb","UB2L3"
"IL-10 Rb","UBC9"
"IL-10 Rb","UBE2N"
"IL-10 Rb","UFM1"
"IL-10 Rb","ULBP-3"
"IL-10 Rb","UNC5H3"
"IL-10 Rb","UNC5H4"
"IL-10 Rb","UPK3L"
"IL-10 Rb","VCAM-1"
"IL-10 Rb","VEGF-C"
"IL-10 Rb","VWC2L"
"IL-10 Rb","Vasoactive Intestinal Peptide"
"IL-10 Rb","WIF-1"
"IL-10 Rb","WISP-1"
"IL-10 Rb","XEDAR"
"IL-10 Rb","XPNPEP1"
"IL-10 Rb","YES"
"IL-10 Rb","ZAP70"
"IL-10 Rb","a2-Antiplasmin"
"IL-10 Rb","a2-HS-Glycoprotein"
"IL-10 Rb","amyloid precursor protein"
"IL-10 Rb","b-ECGF"
"IL-10 Rb","b2-Microglobulin"
"IL-10 Rb","cIAP-2"
"IL-10 Rb","calgranulin B"
"IL-10 Rb","eIF-5"
"IL-10 Rb","eIF-5A-1"
"IL-10 Rb","gpIIbIIIa"
"IL-10 Rb","hnRNP K"
"IL-10 Rb","kallikrein 12"
"IL-10 Rb","kallikrein 13"
"IL-10 Rb","kallikrein 8"
"IL-10 Rb","paraoxonase 1"
"IL-10 Rb","prostatic binding protein"
"IL-10 Rb","sCD163"
"IL-10 Rb","sCD4"
"IL-10 Rb","sFRP-3"
"IL-10 Rb","sICAM-3"
"IL-10 Rb","sL-Selectin"
"IL-10 Rb","sRANKL"
"IL-10 Rb","transcription factor MLR1, isoform CRA_b"
"IL-10 Rb","uPA"
"IL-11","14-3-3"
"IL-11","17-beta-HSD 1"
"IL-11","4-1BB"
"IL-11","40S ribosomal protein SA"
"IL-11","4EBP2"
"IL-11","6Ckine"
"IL-11","ABL1"
"IL-11","ABL2"
"IL-11","ACE2"
"IL-11","ACTH"
"IL-11","ADAMTS-4"
"IL-11","ADAMTS-5"
"IL-11","AGR2"
"IL-11","ALCAM"
"IL-11","AMHR2"
"IL-11","AMNLS"
"IL-11","AMPK a1b1g1"
"IL-11","AMPK a2b2g1"
"IL-11","ANGL3"
"IL-11","ANGL4"
"IL-11","ANR63"
"IL-11","ARI3A"
"IL-11","ARSB"
"IL-11","ASM3A"
"IL-11","ATP synthase beta chain"
"IL-11","ATS1"
"IL-11","ATS15"
"IL-11","Activated Protein C"
"IL-11","Activin AB"
"IL-11","Activin RIB"
"IL-11","Aflatoxin B1 aldehyde reductase"
"IL-11","Aggrecan"
"IL-11","Albumin"
"IL-11","Alkaline phosphatase, bone"
"IL-11","Apo E2"
"IL-11","Artemin"
"IL-11","Arylsulfatase A"
"IL-11","Azurocidin"
"IL-11","B7-H2"
"IL-11","BARK1"
"IL-11","BASI"
"IL-11","BCAM"
"IL-11","BCAR3"
"IL-11","BCL2-like 1 protein"
"IL-11","BFL1"
"IL-11","BMP RII"
"IL-11","BMP-6"
"IL-11","BMP10"
"IL-11","BMPER"
"IL-11","BMPR1A"
"IL-11","BMX"
"IL-11","BNP"
"IL-11","BNP-32"
"IL-11","BTK"
"IL-11","Bcl-2"
"IL-11","Bone proteoglycan II"
"IL-11","C1QBP"
"IL-11","C1q"
"IL-11","C34 gp41 HIV Fragment"
"IL-11","C4"
"IL-11","C4b"
"IL-11","C5b, 6 Complex"
"IL-11","C8"
"IL-11","CAD15"
"IL-11","CAMK1"
"IL-11","CAPG"
"IL-11","CATE"
"IL-11","CBG"
"IL-11","CBPE"
"IL-11","CD109"
"IL-11","CD23"
"IL-11","CD70"
"IL-11","CD97"
"IL-11","CDK1/cyclin B"
"IL-11","CDK2/cyclin A"
"IL-11","CDK5/p35"
"IL-11","CDK8/cyclin C"
"IL-11","CG073"
"IL-11","CHL1"
"IL-11","CHST2"
"IL-11","CHST6"
"IL-11","CK-BB"
"IL-11","CK-MB"
"IL-11","CK-MM"
"IL-11","CK2-A1:B"
"IL-11","CK2-A2:B"
"IL-11","CLC4K"
"IL-11","CLC7A"
"IL-11","CLF-1/CLC Complex"
"IL-11","CNTF"
"IL-11","CNTN2"
"IL-11","CO8A1"
"IL-11","COLEC12"
"IL-11","COX-2"
"IL-11","CPNE1"
"IL-11","CRDL1"
"IL-11","CRIS3"
"IL-11","CRK"
"IL-11","CS084"
"IL-11","CSF-1"
"IL-11","CSK"
"IL-11","CTACK"
"IL-11","CTGF"
"IL-11","CaMKK alpha"
"IL-11","Cadherin-6"
"IL-11","Calcineurin"
"IL-11","Calpain I"
"IL-11","Carbonic Anhydrase IV"
"IL-11","Carbonic anhydrase 9"
"IL-11","Carbonic anhydrase VII"
"IL-11","Carbonic anhydrase XIII"
"IL-11","Caspase-2"
"IL-11","Caspase-3"
"IL-11","Cathepsin G"
"IL-11","Chymase"
"IL-11","Coactosin-like protein"
"IL-11","Coagulation Factor V"
"IL-11","Coagulation Factor X"
"IL-11","Coagulation Factor Xa"
"IL-11","Contactin-5"
"IL-11","Cyclin B1"
"IL-11","Cyclophilin A"
"IL-11","Cyclophilin F"
"IL-11","Cystatin C"
"IL-11","D-dimer"
"IL-11","DAN"
"IL-11","DEAD-box protein 19B"
"IL-11","DKK1"
"IL-11","DLC8"
"IL-11","DMP1"
"IL-11","DRAK2"
"IL-11","DRR1"
"IL-11","DSC3"
"IL-11","DcR3"
"IL-11","Dkk-4"
"IL-11","DnaJ homolog"
"IL-11","Dynactin subunit 2"
"IL-11","EG-VEGF"
"IL-11","EMR2"
"IL-11","ENA-78"
"IL-11","EPHA3"
"IL-11","EPHAA"
"IL-11","EPO-R"
"IL-11","ER"
"IL-11","ERBB1"
"IL-11","ERBB2"
"IL-11","ERBB4"
"IL-11","ERK-1"
"IL-11","Enterokinase"
"IL-11","Eotaxin-2"
"IL-11","Ephrin-A4"
"IL-11","Ephrin-A5"
"IL-11","Ephrin-B3"
"IL-11","F229A"
"IL-11","FABPE"
"IL-11","FAK1"
"IL-11","FAM107B"
"IL-11","FCAR"
"IL-11","FCG2A/B"
"IL-11","FCGR1"
"IL-11","FCRL3"
"IL-11","FGF-10"
"IL-11","FGF-12"
"IL-11","FGF-17"
"IL-11","FGF-18"
"IL-11","FGF-20"
"IL-11","FGF-4"
"IL-11","FGF-5"
"IL-11","FGF-6"
"IL-11","FGF-8"
"IL-11","FGF-8A"
"IL-11","FGF-8B"
"IL-11","FGF-8F"
"IL-11","FGF9"
"IL-11","FGFR-2"
"IL-11","FGFR-3"
"IL-11","FGFR4"
"IL-11","FLRT1"
"IL-11","FN1.2"
"IL-11","FN1.3"
"IL-11","FN1.4"
"IL-11","FSH"
"IL-11","Factor B"
"IL-11","Factor H"
"IL-11","Ferritin"
"IL-11","Fibrinogen"
"IL-11","Fibrinogen g-chain dimer"
"IL-11","Fibronectin"
"IL-11","Flt3 ligand"
"IL-11","Fucosyltransferase 3"
"IL-11","G-CSF"
"IL-11","G-CSF-R"
"IL-11","GA733-1 protein"
"IL-11","GAS1"
"IL-11","GCKR"
"IL-11","GDF-9"
"IL-11","GFAP"
"IL-11","GFRa-1"
"IL-11","GFRa-2"
"IL-11","GFRa-3"
"IL-11","GHC2"
"IL-11","GIB"
"IL-11","GIIE"
"IL-11","GNT2C"
"IL-11","GP114"
"IL-11","GPC2"
"IL-11","GPC5"
"IL-11","GPNMB"
"IL-11","GPVI"
"IL-11","GRB2-related adapter protein 2"
"IL-11","GREM1"
"IL-11","GSK-3 alpha/beta"
"IL-11","GSTA3"
"IL-11","GV"
"IL-11","GX"
"IL-11","Galectin-2"
"IL-11","Galectin-8"
"IL-11","Glucocorticoid receptor"
"IL-11","Granzyme B"
"IL-11","Granzyme H"
"IL-11","Gro-b/g"
"IL-11","HCG"
"IL-11","HCK"
"IL-11","HDGR2"
"IL-11","HGF"
"IL-11","HIPK3"
"IL-11","HIV-2 Rev"
"IL-11","HMGR"
"IL-11","HNRPQ"
"IL-11","HO-2"
"IL-11","HPG-"
"IL-11","HPV E7 Type 16"
"IL-11","HPV E7 Type18"
"IL-11","HSP 60"
"IL-11","HSP 70"
"IL-11","HSP 90a/b"
"IL-11","HSP70 protein 8"
"IL-11","HVEM"
"IL-11","Hat1"
"IL-11","Hemoglobin"
"IL-11","Histone H1.2"
"IL-11","Histone H2A.z"
"IL-11","ICOS"
"IL-11","IF4A3"
"IL-11","IF4G2"
"IL-11","IFN-g R1"
"IL-11","IFN-lambda 1"
"IL-11","IFN-lambda 2"
"IL-11","IFNL4"
"IL-11","IGF-I"
"IL-11","IGFBP-4"
"IL-11","IGFBP-7"
"IL-11","IL-1 sR9"
"IL-11","IL-10"
"IL-11","IL-11"
"IL-11","IL-12"
"IL-11","IL-12 RB2"
"IL-11","IL-12 Rb1"
"IL-11","IL-13"
"IL-11","IL-15 Ra"
"IL-11","IL-17"
"IL-11","IL-17 RC"
"IL-11","IL-17 RD"
"IL-11","IL-17B"
"IL-11","IL-17D"
"IL-11","IL-17E"
"IL-11","IL-18 Rb"
"IL-11","IL-19"
"IL-11","IL-1Rrp2"
"IL-11","IL-1b"
"IL-11","IL-20 Ra"
"IL-11","IL-22"
"IL-11","IL-23"
"IL-11","IL-23 R"
"IL-11","IL-27"
"IL-11","IL-3"
"IL-11","IL-4"
"IL-11","IL-4 sR"
"IL-11","IL-5"
"IL-11","IL-6 sRa"
"IL-11","IL-7"
"IL-11","IL-7 Ra"
"IL-11","IL-8"
"IL-11","IL22RA1"
"IL-11","IL24"
"IL-11","ILT-4"
"IL-11","IMB1"
"IL-11","ISM1"
"IL-11","IgD"
"IL-11","IgE"
"IL-11","IgG"
"IL-11","IgM"
"IL-11","Integrin a1b1"
"IL-11","Integrin aVb5"
"IL-11","JAG1"
"IL-11","JAG2"
"IL-11","JAML1"
"IL-11","K-ras"
"IL-11","KI2L4"
"IL-11","KI3L2"
"IL-11","KI3S1"
"IL-11","KIAP"
"IL-11","KIRR3"
"IL-11","KLRF1"
"IL-11","Kallikrein 11"
"IL-11","Kallikrein 4"
"IL-11","Keratin 18"
"IL-11","Ku70"
"IL-11","LAG-1"
"IL-11","LIMP II"
"IL-11","LIN7B"
"IL-11","LRP8"
"IL-11","LRRT1"
"IL-11","LRRT3"
"IL-11","LSAMP"
"IL-11","LY86"
"IL-11","LYN"
"IL-11","LYNB"
"IL-11","Lamin-B1"
"IL-11","Laminin"
"IL-11","Lipocalin 2"
"IL-11","Livin B"
"IL-11","Luteinizing hormone"
"IL-11","Lymphotactin"
"IL-11","Lymphotoxin a1/b2"
"IL-11","Lymphotoxin a2/b1"
"IL-11","Lysozyme"
"IL-11","M2-PK"
"IL-11","MAPK14"
"IL-11","MAPKAPK3"
"IL-11","MASP3"
"IL-11","MATK"
"IL-11","MATN2"
"IL-11","MBD4"
"IL-11","MCP-1"
"IL-11","MCP-2"
"IL-11","MCP-3"
"IL-11","MCP-4"
"IL-11","MDM2"
"IL-11","MED-1"
"IL-11","MEPE"
"IL-11","MFGM"
"IL-11","MFRP"
"IL-11","MIA"
"IL-11","MIP-3a"
"IL-11","MIS"
"IL-11","MK11"
"IL-11","MK13"
"IL-11","MMEL2"
"IL-11","MMP-10"
"IL-11","MMP-16"
"IL-11","MMP-3"
"IL-11","MO2R1"
"IL-11","MOZ"
"IL-11","MRC2"
"IL-11","MRCKB"
"IL-11","Macrophage scavenger receptor"
"IL-11","Mammaglobin 2"
"IL-11","Marapsin"
"IL-11","NANOG"
"IL-11","NCC27"
"IL-11","NDP kinase B"
"IL-11","NID2"
"IL-11","NKG2D"
"IL-11","NKp30"
"IL-11","NKp44"
"IL-11","NLGNX"
"IL-11","NR1D1"
"IL-11","NRP1"
"IL-11","NRX1B"
"IL-11","Nectin-like protein 1"
"IL-11","Neurotrophin-3"
"IL-11","Neurotrophin-5"
"IL-11","Nidogen"
"IL-11","NovH"
"IL-11","Nr-CAM"
"IL-11","OCAD1"
"IL-11","OX2G"
"IL-11","OX40 Ligand"
"IL-11","Olfactomedin-4"
"IL-11","PA2G4"
"IL-11","PACA"
"IL-11","PACAP-27"
"IL-11","PACAP-38"
"IL-11","PAK7"
"IL-11","PAL4D"
"IL-11","PCNA"
"IL-11","PDE11"
"IL-11","PDE3A"
"IL-11","PDE5A"
"IL-11","PDE7A"
"IL-11","PDE9A"
"IL-11","PDGF-BB"
"IL-11","PDGF-CC"
"IL-11","PESC"
"IL-11","PHI"
"IL-11","PIK3CA/PIK3R1"
"IL-11","PIM1"
"IL-11","PK3CG"
"IL-11","PKB a/b/g"
"IL-11","PKC-A"
"IL-11","PKC-B-II"
"IL-11","PKC-D"
"IL-11","PKC-G"
"IL-11","PKC-Z"
"IL-11","PLCG1"
"IL-11","PLK-1"
"IL-11","PPIB"
"IL-11","PRKACA"
"IL-11","PSA"
"IL-11","PSA2"
"IL-11","PSA6"
"IL-11","PSD7"
"IL-11","PSMA"
"IL-11","PSME3"
"IL-11","PTHrP"
"IL-11","PTK6"
"IL-11","Parathyroid Hormone1-34"
"IL-11","Peroxiredoxin-5"
"IL-11","Persephin"
"IL-11","Phosphoglycerate mutase 1"
"IL-11","Plasmin"
"IL-11","Prolactin Receptor"
"IL-11","Protein disulfide isomerase A3"
"IL-11","Protein disulfide-isomerase"
"IL-11","RAC1"
"IL-11","RANK"
"IL-11","RANTES"
"IL-11","RBM39"
"IL-11","RELT"
"IL-11","RGM-C"
"IL-11","RGMB"
"IL-11","ROBO2"
"IL-11","ROBO3"
"IL-11","RS3"
"IL-11","RS7"
"IL-11","RSK-like protein kinase"
"IL-11","RSPO2"
"IL-11","RTN4"
"IL-11","Rb"
"IL-11","SEPR"
"IL-11","SET"
"IL-11","SH21A"
"IL-11","SKP1"
"IL-11","SLAF5"
"IL-11","SLAF6"
"IL-11","SLPI"
"IL-11","SMAC"
"IL-11","SOD"
"IL-11","SORC2"
"IL-11","SPTA2"
"IL-11","SRCN1"
"IL-11","SREC-I"
"IL-11","SREC-II"
"IL-11","SSRP1"
"IL-11","ST4S6"
"IL-11","STX1a"
"IL-11","Secretin"
"IL-11","Semaphorin 3A"
"IL-11","Semaphorin 3E"
"IL-11","Sialoadhesin"
"IL-11","Siglec-6"
"IL-11","Sorting nexin 4"
"IL-11","Sphingosine kinase 1"
"IL-11","TAJ"
"IL-11","TAK1-TAB1"
"IL-11","TBK1"
"IL-11","TBP"
"IL-11","TCP2L"
"IL-11","TCPTP"
"IL-11","TCTP"
"IL-11","TGF-b2"
"IL-11","TGF-b3"
"IL-11","TLR2"
"IL-11","TLR4:MD-2 complex"
"IL-11","TNF sR-II"
"IL-11","TNF-a"
"IL-11","TNF-b"
"IL-11","TNFSF15"
"IL-11","TNR4"
"IL-11","TPSG1"
"IL-11","TRAIL R1"
"IL-11","TRY3"
"IL-11","TS"
"IL-11","TSH"
"IL-11","TSLP"
"IL-11","Topoisomerase I"
"IL-11","Transferrin"
"IL-11","TrkA"
"IL-11","TrkC"
"IL-11","Tropomyosin 1 alpha chain"
"IL-11","Tropomyosin 2"
"IL-11","Trypsin"
"IL-11","UBC9"
"IL-11","UBE2N"
"IL-11","UFC1"
"IL-11","UFM1"
"IL-11","ULBP-1"
"IL-11","ULBP-2"
"IL-11","ULBP-3"
"IL-11","UNC5H3"
"IL-11","UNC5H4"
"IL-11","URB"
"IL-11","VWC2L"
"IL-11","Vasoactive Intestinal Peptide"
"IL-11","WFKN1"
"IL-11","WISP-1"
"IL-11","WNT7A"
"IL-11","XEDAR"
"IL-11","XPNPEP1"
"IL-11","ZAP70"
"IL-11","a1-Antichymotrypsin"
"IL-11","a2-Antiplasmin"
"IL-11","alpha-1-antichymotrypsin complex"
"IL-11","annexin I"
"IL-11","annexin VI"
"IL-11","b-ECGF"
"IL-11","b-Endorphin"
"IL-11","b-NGF"
"IL-11","b2-Microglobulin"
"IL-11","bFGF-R"
"IL-11","cIAP-2"
"IL-11","calgranulin B"
"IL-11","calreticulin"
"IL-11","carbonic anhydrase II"
"IL-11","discoidin domain receptor 1"
"IL-11","dopa decarboxylase"
"IL-11","eIF-5A-1"
"IL-11","gpIIbIIIa"
"IL-11","kallikrein 12"
"IL-11","kallikrein 5"
"IL-11","paraoxonase 1"
"IL-11","sCD4"
"IL-11","sICAM-1"
"IL-11","sICAM-2"
"IL-11","sICAM-3"
"IL-11","transcription factor MLR1, isoform CRA_b"
"IL-11","uPA"
"IL-11 RA","14-3-3"
"IL-11 RA","4-1BB"
"IL-11 RA","ABL1"
"IL-11 RA","ADAM12"
"IL-11 RA","ADAMTS-5"
"IL-11 RA","AK1A1"
"IL-11 RA","AMHR2"
"IL-11 RA","AMNLS"
"IL-11 RA","AMPK a1b1g1"
"IL-11 RA","AMPK a2b2g1"
"IL-11 RA","ANGL4"
"IL-11 RA","ART"
"IL-11 RA","ASAH2"
"IL-11 RA","ATP synthase beta chain"
"IL-11 RA","ATS1"
"IL-11 RA","ATS15"
"IL-11 RA","Activin A"
"IL-11 RA","Activin AB"
"IL-11 RA","Adiponectin"
"IL-11 RA","Afamin"
"IL-11 RA","Aggrecan"
"IL-11 RA","Alkaline phosphatase, bone"
"IL-11 RA","Alkaline phosphatase, liver"
"IL-11 RA","Apo E2"
"IL-11 RA","Apo E3"
"IL-11 RA","Artemin"
"IL-11 RA","Arylsulfatase A"
"IL-11 RA","B7-H1"
"IL-11 RA","B7-H2"
"IL-11 RA","BAFF"
"IL-11 RA","BAFF Receptor"
"IL-11 RA","BARK1"
"IL-11 RA","BASI"
"IL-11 RA","BCAM"
"IL-11 RA","BCL2-like 1 protein"
"IL-11 RA","BGH3"
"IL-11 RA","BGN"
"IL-11 RA","BLC"
"IL-11 RA","BMP-1"
"IL-11 RA","BMP-7"
"IL-11 RA","BMP10"
"IL-11 RA","BMPER"
"IL-11 RA","BMPR1A"
"IL-11 RA","BMX"
"IL-11 RA","BNP"
"IL-11 RA","BOC"
"IL-11 RA","BPSA"
"IL-11 RA","BSP"
"IL-11 RA","BSSP4"
"IL-11 RA","BTG"
"IL-11 RA","BTK"
"IL-11 RA","C1q"
"IL-11 RA","C3"
"IL-11 RA","C34 gp41 HIV Fragment"
"IL-11 RA","C4"
"IL-11 RA","C4b"
"IL-11 RA","C5b, 6 Complex"
"IL-11 RA","C8"
"IL-11 RA","CATE"
"IL-11 RA","CD109"
"IL-11 RA","CD39"
"IL-11 RA","CD48"
"IL-11 RA","CD97"
"IL-11 RA","CDC37"
"IL-11 RA","CDK1/cyclin B"
"IL-11 RA","CDK2/cyclin A"
"IL-11 RA","CDK5/p35"
"IL-11 RA","CDK8/cyclin C"
"IL-11 RA","CDON"
"IL-11 RA","CG073"
"IL-11 RA","CHL1"
"IL-11 RA","CHST6"
"IL-11 RA","CK-BB"
"IL-11 RA","CK-MB"
"IL-11 RA","CK2-A1:B"
"IL-11 RA","CK2-A2:B"
"IL-11 RA","CLC1B"
"IL-11 RA","CLF-1/CLC Complex"
"IL-11 RA","CNTFR alpha"
"IL-11 RA","CNTN2"
"IL-11 RA","COLEC12"
"IL-11 RA","CONA1"
"IL-11 RA","CRDL1"
"IL-11 RA","CRK"
"IL-11 RA","CTAP-III"
"IL-11 RA","CTGF"
"IL-11 RA","Cadherin E"
"IL-11 RA","Cadherin-6"
"IL-11 RA","Calcineurin"
"IL-11 RA","Calpain I"
"IL-11 RA","Carbonic anhydrase 9"
"IL-11 RA","Carbonic anhydrase VII"
"IL-11 RA","Carbonic anhydrase XIII"
"IL-11 RA","Caspase-3"
"IL-11 RA","Cathepsin H"
"IL-11 RA","Cofilin-1"
"IL-11 RA","Contactin-4"
"IL-11 RA","Contactin-5"
"IL-11 RA","Corticotropin-lipotropin"
"IL-11 RA","Cyclophilin A"
"IL-11 RA","Cyclophilin F"
"IL-11 RA","Cystatin C"
"IL-11 RA","Cystatin M"
"IL-11 RA","Cytochrome c"
"IL-11 RA","D-dimer"
"IL-11 RA","DAF"
"IL-11 RA","DAN"
"IL-11 RA","DERM"
"IL-11 RA","DKK3"
"IL-11 RA","DLC8"
"IL-11 RA","DMP1"
"IL-11 RA","DPP2"
"IL-11 RA","DR6"
"IL-11 RA","DRAK2"
"IL-11 RA","DRG-1"
"IL-11 RA","DSC3"
"IL-11 RA","DcR3"
"IL-11 RA","Desmoglein-2"
"IL-11 RA","ECM1"
"IL-11 RA","EMAP-2"
"IL-11 RA","EMR2"
"IL-11 RA","EP15R"
"IL-11 RA","EPHA3"
"IL-11 RA","EPHAA"
"IL-11 RA","EPHB2"
"IL-11 RA","ER"
"IL-11 RA","ERBB1"
"IL-11 RA","ERBB2"
"IL-11 RA","ERBB3"
"IL-11 RA","ESPN"
"IL-11 RA","Endoglin"
"IL-11 RA","Enterokinase"
"IL-11 RA","Eotaxin"
"IL-11 RA","EphA5"
"IL-11 RA","EphB4"
"IL-11 RA","EphB6"
"IL-11 RA","Ephrin-A4"
"IL-11 RA","Ephrin-A5"
"IL-11 RA","Epithelial cell kinase"
"IL-11 RA","FAM107B"
"IL-11 RA","FCG2A/B"
"IL-11 RA","FCGR1"
"IL-11 RA","FER"
"IL-11 RA","FGF-10"
"IL-11 RA","FGF-12"
"IL-11 RA","FGF-18"
"IL-11 RA","FGF-5"
"IL-11 RA","FGF9"
"IL-11 RA","FSH"
"IL-11 RA","FSTL3"
"IL-11 RA","FUT5"
"IL-11 RA","FYN"
"IL-11 RA","Fas ligand, soluble"
"IL-11 RA","Ferritin"
"IL-11 RA","Fibrinogen"
"IL-11 RA","GAS1"
"IL-11 RA","GCKR"
"IL-11 RA","GDF-11"
"IL-11 RA","GFRa-1"
"IL-11 RA","GHC2"
"IL-11 RA","GNT2C"
"IL-11 RA","GP114"
"IL-11 RA","GPC2"
"IL-11 RA","GPNMB"
"IL-11 RA","GPVI"
"IL-11 RA","GREM1"
"IL-11 RA","GRN"
"IL-11 RA","GSK-3 alpha/beta"
"IL-11 RA","GV"
"IL-11 RA","Galectin-2"
"IL-11 RA","Glypican 3"
"IL-11 RA","Gro-b/g"
"IL-11 RA","HAI-1"
"IL-11 RA","HCG"
"IL-11 RA","HDGR2"
"IL-11 RA","HGF"
"IL-11 RA","HIV-2 Rev"
"IL-11 RA","HMGR"
"IL-11 RA","HPLN1"
"IL-11 RA","HPV E7 Type 16"
"IL-11 RA","HPV E7 Type18"
"IL-11 RA","HSP 90a/b"
"IL-11 RA","HTRA2"
"IL-11 RA","Hemoglobin"
"IL-11 RA","Histone H1.2"
"IL-11 RA","Histone H2A.z"
"IL-11 RA","ICOS"
"IL-11 RA","IDS"
"IL-11 RA","IF4A3"
"IL-11 RA","IFN-g R1"
"IL-11 RA","IFN-lambda 2"
"IL-11 RA","IGF-I"
"IL-11 RA","IGF-I sR"
"IL-11 RA","IGF-II receptor"
"IL-11 RA","IGFBP-1"
"IL-11 RA","IGFBP-3"
"IL-11 RA","IGFBP-4"
"IL-11 RA","IGFBP-5"
"IL-11 RA","IGFBP-6"
"IL-11 RA","IGFBP-7"
"IL-11 RA","IL-1 R4"
"IL-11 RA","IL-1 sR9"
"IL-11 RA","IL-1 sRI"
"IL-11 RA","IL-11 RA"
"IL-11 RA","IL-12"
"IL-11 RA","IL-12 Rb1"
"IL-11 RA","IL-17 RD"
"IL-11 RA","IL-17B"
"IL-11 RA","IL-17E"
"IL-11 RA","IL-18 BPa"
"IL-11 RA","IL-19"
"IL-11 RA","IL-1b"
"IL-11 RA","IL-20"
"IL-11 RA","IL-20 Ra"
"IL-11 RA","IL-22BP"
"IL-11 RA","IL-23"
"IL-11 RA","IL-27"
"IL-11 RA","IL-3 Ra"
"IL-11 RA","IL-4 sR"
"IL-11 RA","IL-6"
"IL-11 RA","IL-7 Ra"
"IL-11 RA","ILT-4"
"IL-11 RA","IMB1"
"IL-11 RA","IMDH2"
"IL-11 RA","IR"
"IL-11 RA","ISM1"
"IL-11 RA","IgD"
"IL-11 RA","IgE"
"IL-11 RA","IgG"
"IL-11 RA","IgM"
"IL-11 RA","Inhibin bA chain"
"IL-11 RA","Integrin a1b1"
"IL-11 RA","Integrin aVb5"
"IL-11 RA","JAK2"
"IL-11 RA","JAML1"
"IL-11 RA","KI3S1"
"IL-11 RA","KIAP"
"IL-11 RA","KIRR3"
"IL-11 RA","KREM2"
"IL-11 RA","LIF sR"
"IL-11 RA","LIMP II"
"IL-11 RA","LRIG3"
"IL-11 RA","LRP8"
"IL-11 RA","LRRT3"
"IL-11 RA","LSAMP"
"IL-11 RA","LYN"
"IL-11 RA","LYNB"
"IL-11 RA","Laminin"
"IL-11 RA","Livin B"
"IL-11 RA","Luteinizing hormone"
"IL-11 RA","Lymphotoxin a1/b2"
"IL-11 RA","Lymphotoxin a2/b1"
"IL-11 RA","M-CSF R"
"IL-11 RA","M2-PK"
"IL-11 RA","MAPK14"
"IL-11 RA","MATK"
"IL-11 RA","MATN2"
"IL-11 RA","MCP-1"
"IL-11 RA","MDHC"
"IL-11 RA","MEPE"
"IL-11 RA","MIA"
"IL-11 RA","MICA"
"IL-11 RA","MIP-3a"
"IL-11 RA","MK13"
"IL-11 RA","MMP-13"
"IL-11 RA","MMP-16"
"IL-11 RA","MMP-2"
"IL-11 RA","MO2R1"
"IL-11 RA","MOZ"
"IL-11 RA","MP2K2"
"IL-11 RA","MRC2"
"IL-11 RA","Midkine"
"IL-11 RA","N-terminal pro-BNP"
"IL-11 RA","NANOG"
"IL-11 RA","NAP-2"
"IL-11 RA","NCAM-120"
"IL-11 RA","NCAM-L1"
"IL-11 RA","NCAM1"
"IL-11 RA","NDP kinase B"
"IL-11 RA","NET4"
"IL-11 RA","NG36"
"IL-11 RA","NKp30"
"IL-11 RA","NKp46"
"IL-11 RA","NLGNX"
"IL-11 RA","NRP1"
"IL-11 RA","NRX1B"
"IL-11 RA","NRX3A"
"IL-11 RA","NRX3B"
"IL-11 RA","NSF1C"
"IL-11 RA","Nectin-like protein 2"
"IL-11 RA","Neurotrophin-5"
"IL-11 RA","Nidogen"
"IL-11 RA","Noggin"
"IL-11 RA","Notch 1"
"IL-11 RA","Notch-3"
"IL-11 RA","NovH"
"IL-11 RA","Nr-CAM"
"IL-11 RA","OMD"
"IL-11 RA","ON"
"IL-11 RA","OX2G"
